batch class_loss class_acc conf_loss conf
0 0.6784 62.50 0.6855 52.93
10 0.6885 59.38 0.6722 54.21
20 0.6700 40.62 0.6738 54.66
30 0.6704 62.50 0.6671 52.40
40 0.6565 68.75 0.6939 53.95
50 0.6760 56.25 0.6874 54.86
60 0.6814 56.25 0.6823 55.05
70 0.6824 46.88 0.6833 57.00
80 0.6842 53.12 0.6756 59.05
90 0.6583 50.00 0.6844 57.36
100 0.6639 65.62 0.6633 56.93
110 0.7047 53.12 0.6913 55.56
120 0.6719 65.62 0.6700 53.42
130 0.6826 62.50 0.6879 53.35
140 0.7176 53.12 0.7242 53.15
150 0.6600 59.38 0.6472 54.77
160 0.7042 59.38 0.6972 55.55
170 0.7281 37.50 0.7128 54.22
180 0.7098 50.00 0.6969 51.62
190 0.6986 46.88 0.6956 52.56
200 0.6833 53.12 0.6862 52.53
210 0.7024 50.00 0.6912 50.76
220 0.6982 43.75 0.7008 52.08
230 0.6740 65.62 0.6801 53.45
240 0.6949 46.88 0.6932 53.24
250 0.6930 62.50 0.7253 50.89
260 0.6835 56.25 0.6885 50.40
270 0.6956 53.12 0.6880 50.15
280 0.6926 50.00 0.6883 50.40
290 0.6947 50.00 0.6858 50.96
300 0.6904 53.12 0.6855 50.09
310 0.6811 59.38 0.6938 50.73
