batch class_loss class_acc conf_loss conf
0 0.6918 46.88 0.7014 49.86
10 0.6806 56.25 0.6890 50.10
20 0.6853 56.25 0.6862 50.32
30 0.6928 43.75 0.6882 51.75
40 0.6588 68.75 0.6584 52.63
50 0.6822 59.38 0.7028 54.89
60 0.7129 46.88 0.7091 55.88
70 0.6712 56.25 0.6778 54.83
80 0.6969 53.12 0.6957 55.32
90 0.6873 50.00 0.6975 55.30
100 0.7476 31.25 0.7466 55.42
110 0.6893 43.75 0.6881 53.58
120 0.6897 53.12 0.7199 51.97
130 0.6839 56.25 0.6954 51.98
140 0.7543 62.50 0.7247 52.94
150 0.7102 62.50 0.6891 52.23
160 0.6713 75.00 0.6701 51.93
170 0.7060 50.00 0.7052 52.76
180 0.6804 53.12 0.7047 54.68
190 0.6841 56.25 0.6924 52.55
200 0.6713 62.50 0.6654 51.99
210 0.6708 59.38 0.6657 53.90
220 0.6656 53.12 0.6715 54.04
230 0.6972 56.25 0.6922 52.27
240 0.6900 46.88 0.6959 51.18
250 0.7143 56.25 0.7060 50.92
260 0.7006 59.38 0.6857 50.61
270 0.7029 46.88 0.6858 50.76
280 0.6871 53.12 0.7039 49.98
290 0.6786 59.38 0.6907 50.22
300 0.6974 46.88 0.6966 52.21
310 0.6969 43.75 0.6857 52.91
