batch class_loss class_acc conf_loss conf
0 0.6729 68.75 0.6798 51.20
10 0.6912 43.75 0.7030 53.67
20 0.6980 50.00 0.6920 51.15
30 0.7032 43.75 0.6917 51.29
40 0.6923 53.12 0.6880 49.24
50 0.7127 40.62 0.7033 48.32
60 0.7063 40.62 0.6827 47.63
70 0.7176 50.00 0.7000 53.66
80 0.7043 34.38 0.7131 54.01
90 0.6993 50.00 0.7082 49.08
100 0.7141 46.88 0.6845 47.27
110 0.6837 56.25 0.7133 50.60
120 0.7181 46.88 0.7232 54.91
130 0.6893 43.75 0.6940 51.01
140 0.6995 56.25 0.7014 47.82
150 0.7114 46.88 0.6893 48.89
160 0.6990 53.12 0.6812 52.27
170 0.6886 56.25 0.6884 51.55
180 0.6975 46.88 0.6911 50.05
190 0.6994 46.88 0.6864 49.00
200 0.6800 65.62 0.6857 47.92
210 0.6990 46.88 0.6942 49.72
220 0.7064 40.62 0.7002 49.90
230 0.6947 46.88 0.7007 48.74
240 0.7150 53.12 0.7070 51.80
250 0.7271 31.25 0.7081 52.43
260 0.6828 62.50 0.7182 46.63
270 0.6979 46.88 0.6949 48.72
280 0.6788 56.25 0.6851 52.15
290 0.6668 68.75 0.6622 54.22
300 0.7038 40.62 0.7099 53.64
310 0.7425 31.25 0.6986 50.68
