batch class_loss class_acc conf_loss conf
0 0.7084 34.38 0.6966 49.28
10 0.6833 53.12 0.6907 47.50
20 0.6685 50.00 0.6759 50.32
30 0.6891 50.00 0.7038 49.18
40 0.6966 56.25 0.6787 48.73
50 0.6562 65.62 0.7193 49.78
60 0.6858 50.00 0.6952 52.75
70 0.7000 53.12 0.6970 51.23
80 0.6932 56.25 0.6964 49.70
90 0.6734 56.25 0.6933 50.94
100 0.6882 46.88 0.6944 51.32
110 0.6821 50.00 0.6856 53.01
120 0.6655 50.00 0.6716 53.23
130 0.6861 46.88 0.6891 52.47
140 0.7136 43.75 0.6983 50.56
150 0.6711 75.00 0.6808 50.81
160 0.7470 40.62 0.7407 50.52
170 0.6791 53.12 0.6994 48.92
180 0.6867 50.00 0.6690 51.85
190 0.6936 43.75 0.7234 54.42
200 0.7184 50.00 0.7017 52.67
210 0.6956 46.88 0.7079 50.51
220 0.6865 65.62 0.6804 51.71
230 0.7116 50.00 0.7112 51.82
240 0.6706 56.25 0.6705 51.86
250 0.7019 46.88 0.6929 52.06
260 0.6993 46.88 0.6773 50.90
270 0.7165 43.75 0.7063 50.09
280 0.7189 43.75 0.7006 50.18
290 0.7005 50.00 0.6816 52.01
300 0.6939 50.00 0.7008 50.93
310 0.6796 59.38 0.6954 49.64
