batch class_loss class_acc conf_loss conf
0 0.6771 59.38 0.6930 48.23
10 0.6996 46.88 0.6866 48.12
20 0.7211 43.75 0.7100 52.28
30 0.6855 53.12 0.6841 54.95
40 0.6521 62.50 0.6570 56.62
50 0.7023 43.75 0.7016 57.71
60 0.6728 56.25 0.6885 57.61
70 0.6751 62.50 0.6773 55.42
80 0.6845 59.38 0.6963 55.31
90 0.6895 43.75 0.6928 54.45
100 0.6883 53.12 0.7005 53.43
110 0.7042 56.25 0.6909 54.13
120 0.7239 46.88 0.7139 54.29
130 0.6668 59.38 0.6803 54.31
140 0.6756 59.38 0.6712 53.51
150 0.6683 62.50 0.6805 52.72
160 0.7381 28.12 0.7259 51.78
170 0.6759 65.62 0.6693 52.82
180 0.7005 53.12 0.7100 54.95
190 0.6427 62.50 0.6857 54.40
200 0.6666 62.50 0.6825 53.09
210 0.7003 50.00 0.6944 53.32
220 0.6715 62.50 0.6776 54.01
230 0.6464 71.88 0.6481 55.40
240 0.7266 40.62 0.7429 54.27
250 0.6646 65.62 0.6588 54.31
260 0.7070 50.00 0.7104 54.63
270 0.7155 43.75 0.7208 53.73
280 0.6796 59.38 0.6855 53.26
290 0.6632 65.62 0.6767 54.28
300 0.6762 50.00 0.6809 55.27
310 0.7148 34.38 0.7089 54.64
