batch class_loss class_acc conf_loss conf
0 0.7064 43.75 0.6880 46.95
10 0.7165 43.75 0.7085 47.76
20 0.6816 59.38 0.6838 50.57
30 0.6845 56.25 0.7083 52.85
40 0.6756 68.75 0.7072 50.03
50 0.6898 50.00 0.7175 48.94
60 0.7072 37.50 0.7025 50.47
70 0.7300 46.88 0.7080 53.25
80 0.7211 46.88 0.7208 53.41
90 0.6948 50.00 0.6847 52.33
100 0.6831 59.38 0.6923 48.76
110 0.6898 50.00 0.7093 47.18
120 0.7015 40.62 0.6883 48.04
130 0.6873 53.12 0.6939 48.90
140 0.6687 65.62 0.6822 51.48
150 0.6855 53.12 0.6857 52.98
160 0.7028 40.62 0.6894 51.65
170 0.6879 53.12 0.6815 50.41
180 0.6855 59.38 0.6992 49.64
190 0.6860 50.00 0.7006 51.51
200 0.6818 56.25 0.6881 50.56
210 0.7009 53.12 0.7006 47.89
220 0.7234 43.75 0.7069 51.20
230 0.6486 65.62 0.7046 51.63
240 0.6962 37.50 0.6946 49.03
250 0.6956 46.88 0.7162 50.18
260 0.6885 46.88 0.7053 52.49
270 0.6982 43.75 0.6951 50.21
280 0.7010 43.75 0.6944 48.80
290 0.7084 40.62 0.6920 48.03
300 0.6984 53.12 0.7023 46.99
310 0.6641 75.00 0.6814 49.97
