batch class_loss class_acc conf_loss conf
0 0.6980 50.00 0.6925 53.09
10 0.6944 53.12 0.6869 54.52
20 0.6946 50.00 0.7158 55.00
30 0.6866 62.50 0.6822 54.08
40 0.6921 50.00 0.7065 53.49
50 0.6887 50.00 0.6922 52.29
60 0.7146 37.50 0.6791 52.93
70 0.7017 56.25 0.6724 53.49
80 0.6779 53.12 0.6947 53.03
90 0.7123 34.38 0.6992 53.98
100 0.7353 37.50 0.7274 53.60
110 0.6563 59.38 0.6874 52.26
120 0.6822 59.38 0.6834 53.20
130 0.6721 65.62 0.6766 53.25
140 0.7037 46.88 0.6901 53.50
150 0.7097 43.75 0.7201 53.54
160 0.6932 46.88 0.7344 55.14
170 0.7563 46.88 0.7753 54.36
180 0.6822 59.38 0.6934 53.41
190 0.7090 53.12 0.7064 53.99
200 0.6802 56.25 0.6648 54.93
210 0.7564 43.75 0.7239 54.85
220 0.7252 43.75 0.7123 53.42
230 0.7202 28.12 0.7187 51.28
240 0.6808 56.25 0.6951 49.17
250 0.6856 46.88 0.6967 50.17
260 0.6936 56.25 0.6953 50.67
270 0.7071 40.62 0.7004 51.84
280 0.6802 46.88 0.6729 51.88
290 0.6835 53.12 0.6868 51.77
300 0.6793 53.12 0.7036 50.55
310 0.6901 56.25 0.7067 49.00
