batch class_loss class_acc conf_loss conf
0 0.6648 56.25 0.6726 50.49
10 0.7161 40.62 0.6971 50.14
20 0.6974 56.25 0.7631 49.39
30 0.6897 68.75 0.7350 46.85
40 0.7082 59.38 0.6825 47.16
50 0.7303 34.38 0.6821 46.21
60 0.6933 50.00 0.7266 46.57
70 0.7258 46.88 0.7496 48.17
80 0.6773 56.25 0.6771 52.47
90 0.7235 37.50 0.7293 52.49
100 0.7095 53.12 0.7190 48.98
110 0.6913 50.00 0.6869 46.93
120 0.7073 37.50 0.6778 49.15
130 0.7238 43.75 0.7115 49.88
140 0.7007 50.00 0.6867 52.57
150 0.7120 43.75 0.7175 55.50
160 0.6542 65.62 0.6723 52.69
170 0.7001 50.00 0.7050 51.03
180 0.6808 68.75 0.6925 49.90
190 0.7086 59.38 0.6644 51.94
200 0.7038 34.38 0.7214 53.81
210 0.7025 37.50 0.7014 52.49
220 0.6903 53.12 0.6881 46.96
230 0.7157 37.50 0.6804 48.04
240 0.6822 62.50 0.7016 51.39
250 0.7007 43.75 0.7050 52.77
260 0.6879 75.00 0.7245 49.85
270 0.7190 40.62 0.7027 50.57
280 0.7378 37.50 0.6560 48.07
290 0.7031 53.12 0.7230 49.55
300 0.6958 50.00 0.6960 49.73
310 0.7072 40.62 0.6946 47.92
