batch class_loss class_acc conf_loss conf
0 0.6779 59.38 0.6789 52.94
10 0.6686 62.50 0.6698 53.26
20 0.6934 50.00 0.6904 54.21
30 0.6957 50.00 0.7001 54.26
40 0.7011 50.00 0.6988 54.76
50 0.6895 56.25 0.6742 55.81
60 0.7103 50.00 0.6992 55.35
70 0.6974 53.12 0.7052 55.58
80 0.6637 65.62 0.6649 54.18
90 0.6906 56.25 0.6854 54.47
100 0.6885 50.00 0.6738 54.97
110 0.6713 68.75 0.6725 54.68
120 0.6841 46.88 0.7153 56.03
130 0.6781 59.38 0.6877 54.97
140 0.7177 50.00 0.7036 53.52
150 0.6950 46.88 0.6839 52.97
160 0.6928 56.25 0.6983 53.21
170 0.6994 53.12 0.6899 52.91
180 0.6865 56.25 0.6911 53.51
190 0.6909 43.75 0.7155 53.45
200 0.6561 62.50 0.6801 52.65
210 0.6991 50.00 0.7012 52.88
220 0.6492 68.75 0.6618 52.65
230 0.6753 56.25 0.6920 55.38
240 0.6914 37.50 0.7122 56.07
250 0.7473 40.62 0.7400 55.68
260 0.6790 53.12 0.6892 53.74
270 0.6862 53.12 0.6932 53.06
280 0.6891 53.12 0.6951 52.82
290 0.7101 43.75 0.6984 52.68
300 0.7058 43.75 0.6814 50.34
310 0.6973 53.12 0.7056 49.10
