batch class_loss class_acc conf_loss conf
0 0.7127 50.00 0.7201 51.66
10 0.7023 50.00 0.7055 51.15
20 0.6857 62.50 0.6906 52.05
30 0.6840 62.50 0.6951 50.06
40 0.6885 59.38 0.6937 52.66
50 0.7006 40.62 0.7313 54.85
60 0.7014 46.88 0.7102 54.14
70 0.7115 43.75 0.7017 52.51
80 0.7045 53.12 0.7004 49.55
90 0.6988 46.88 0.7096 53.19
100 0.6914 53.12 0.6871 54.72
110 0.6973 53.12 0.6714 55.40
120 0.7026 40.62 0.7154 52.30
130 0.6915 50.00 0.6919 50.23
140 0.6898 46.88 0.6889 48.19
150 0.6568 59.38 0.7387 47.83
160 0.7155 43.75 0.6949 51.04
170 0.6967 46.88 0.6949 50.99
180 0.6906 59.38 0.6864 52.55
190 0.6871 65.62 0.6963 51.52
200 0.6968 37.50 0.7065 51.52
210 0.6886 56.25 0.6875 50.78
220 0.7102 31.25 0.6985 50.72
230 0.7106 28.12 0.7162 52.09
240 0.7211 40.62 0.7222 52.02
250 0.7064 46.88 0.7297 52.71
260 0.6924 56.25 0.6972 52.15
270 0.7073 37.50 0.6939 50.55
280 0.6875 50.00 0.7012 49.24
290 0.7253 31.25 0.6891 49.91
300 0.6978 43.75 0.7080 48.95
310 0.6965 46.88 0.6869 48.41
