batch class_loss class_acc conf_loss conf
0 0.7019 40.62 0.6684 46.44
10 0.6881 50.00 0.6975 47.06
20 0.6937 56.25 0.6762 48.69
30 0.6888 46.88 0.6875 51.75
40 0.6736 68.75 0.6704 54.42
50 0.6865 65.62 0.6760 55.45
60 0.6640 53.12 0.6753 53.64
70 0.6871 46.88 0.6777 52.64
80 0.6828 65.62 0.6981 52.66
90 0.7088 50.00 0.6910 52.56
100 0.6962 46.88 0.6875 50.29
110 0.6744 65.62 0.6761 52.18
120 0.7157 46.88 0.7013 54.69
130 0.6864 46.88 0.7181 53.14
140 0.7035 43.75 0.7159 51.99
150 0.6639 62.50 0.6830 50.01
160 0.6979 46.88 0.6916 50.06
170 0.6924 56.25 0.6971 50.90
180 0.7121 37.50 0.6923 52.54
190 0.7055 50.00 0.6899 50.63
200 0.6885 53.12 0.6857 50.77
210 0.6715 59.38 0.6747 53.90
220 0.7043 43.75 0.7005 55.80
230 0.7408 40.62 0.7164 53.00
240 0.7187 37.50 0.7003 48.59
250 0.6921 50.00 0.7336 45.63
260 0.6990 43.75 0.7019 48.53
270 0.6895 46.88 0.6909 51.23
280 0.6562 75.00 0.6699 52.59
290 0.7246 37.50 0.7163 52.59
300 0.6723 59.38 0.6801 50.30
310 0.7112 46.88 0.6870 49.79
