batch class_loss class_acc conf_loss conf
0 0.6865 68.75 0.6970 49.45
10 0.6871 56.25 0.7182 49.77
20 0.6955 46.88 0.6959 48.59
30 0.6949 50.00 0.6919 47.74
40 0.7035 59.38 0.6953 49.75
50 0.6948 46.88 0.6971 48.08
60 0.6878 50.00 0.6882 46.13
70 0.7145 31.25 0.7109 49.81
80 0.6740 65.62 0.6911 51.02
90 0.6873 50.00 0.7000 52.88
100 0.7048 40.62 0.6982 50.16
110 0.6951 50.00 0.6812 50.44
120 0.7112 46.88 0.7205 54.38
130 0.6969 56.25 0.7122 56.46
140 0.6925 50.00 0.6807 51.99
150 0.7262 43.75 0.6812 49.73
160 0.6941 46.88 0.6903 47.22
170 0.6915 59.38 0.6979 49.07
180 0.6918 59.38 0.7109 49.65
190 0.6717 62.50 0.6803 49.50
200 0.6865 65.62 0.7057 49.25
210 0.6914 56.25 0.6788 51.06
220 0.7177 50.00 0.6978 52.10
230 0.7088 50.00 0.6897 51.34
240 0.7089 37.50 0.6936 50.19
250 0.6941 59.38 0.7036 46.79
260 0.7135 40.62 0.6856 47.20
270 0.6981 37.50 0.6843 47.83
280 0.6990 50.00 0.6983 50.15
290 0.6924 50.00 0.6788 51.36
300 0.7066 40.62 0.6938 48.32
310 0.7010 43.75 0.6871 46.35
