batch class_loss class_acc conf_loss conf
0 0.6515 59.38 0.6649 51.33
10 0.6980 53.12 0.7086 53.73
20 0.6867 53.12 0.6853 54.81
30 0.7179 53.12 0.7100 55.44
40 0.6888 56.25 0.6706 57.33
50 0.7027 46.88 0.7158 58.31
60 0.6479 68.75 0.6443 55.56
70 0.6907 50.00 0.6810 55.58
80 0.6588 62.50 0.6617 56.50
90 0.7566 43.75 0.7177 56.90
100 0.7064 40.62 0.7149 57.03
110 0.6672 56.25 0.6773 56.64
120 0.6890 59.38 0.6733 55.80
130 0.6938 62.50 0.6814 54.90
140 0.6358 62.50 0.6446 55.23
150 0.6867 50.00 0.6956 55.09
160 0.6816 50.00 0.6804 54.56
170 0.6804 59.38 0.6807 54.48
180 0.7014 43.75 0.7067 55.66
190 0.6885 59.38 0.6865 55.07
200 0.6900 56.25 0.7011 54.76
210 0.7244 37.50 0.7402 56.14
220 0.7025 50.00 0.7195 54.84
230 0.7109 43.75 0.7079 52.56
240 0.7015 46.88 0.7056 52.78
250 0.6769 50.00 0.6787 53.95
260 0.7085 46.88 0.6986 53.68
270 0.6844 53.12 0.6930 52.40
280 0.6792 56.25 0.6887 52.13
290 0.7181 43.75 0.7012 52.81
300 0.6870 56.25 0.6848 52.58
310 0.6422 68.75 0.6634 52.66
