batch class_loss class_acc conf_loss conf
0 0.7114 46.88 0.6836 52.98
10 0.7837 25.00 0.6602 50.06
20 0.7130 53.12 0.7700 47.69
30 0.7127 34.38 0.6837 48.13
40 0.6968 53.12 0.7077 50.01
50 0.6922 46.88 0.6730 53.50
60 0.6638 65.62 0.6906 52.19
70 0.7486 46.88 0.7225 50.64
80 0.7291 40.62 0.7060 50.93
90 0.6993 46.88 0.7171 52.47
100 0.6883 46.88 0.7041 51.43
110 0.6869 59.38 0.6976 48.27
120 0.6974 56.25 0.7034 43.83
130 0.6843 65.62 0.7367 44.61
140 0.6973 43.75 0.6807 50.32
150 0.7051 43.75 0.6960 50.14
160 0.7075 50.00 0.6949 50.14
170 0.6969 53.12 0.6799 55.08
180 0.7093 46.88 0.7003 52.95
190 0.7330 46.88 0.7070 47.54
200 0.7024 43.75 0.6797 48.66
210 0.6837 59.38 0.7000 48.41
220 0.7071 43.75 0.6867 47.87
230 0.7045 40.62 0.6871 45.55
240 0.7126 53.12 0.7198 46.07
250 0.6930 53.12 0.7046 50.17
260 0.6892 53.12 0.7158 51.49
270 0.7025 50.00 0.7016 50.17
280 0.6853 56.25 0.6857 48.84
290 0.6897 53.12 0.6729 49.38
300 0.6972 43.75 0.6907 51.46
310 0.6850 62.50 0.6984 49.91
