batch class_loss class_acc conf_loss conf
0 0.6962 53.12 0.6944 50.79
10 0.6992 46.88 0.6890 51.73
20 0.6963 46.88 0.6941 53.00
30 0.7165 37.50 0.7207 52.69
40 0.6862 50.00 0.6818 48.10
50 0.7154 46.88 0.7090 48.14
60 0.6953 43.75 0.6843 49.50
70 0.6761 71.88 0.6705 49.84
80 0.6974 40.62 0.6918 51.25
90 0.6889 56.25 0.6920 50.05
100 0.6936 56.25 0.6872 49.45
110 0.7034 53.12 0.7059 49.70
120 0.6837 46.88 0.6824 53.34
130 0.6769 65.62 0.6831 53.18
140 0.7007 53.12 0.7042 50.59
150 0.6896 59.38 0.6952 50.20
160 0.7006 53.12 0.7065 51.14
170 0.6876 40.62 0.7005 51.83
180 0.6744 56.25 0.6850 50.30
190 0.7144 34.38 0.6924 49.80
200 0.6938 53.12 0.7056 50.94
210 0.7184 46.88 0.6969 53.29
220 0.6867 62.50 0.6868 50.96
230 0.6833 56.25 0.7008 51.70
240 0.7151 43.75 0.7125 54.45
250 0.6939 50.00 0.6994 50.53
260 0.6995 40.62 0.6975 48.15
270 0.6788 59.38 0.7093 46.30
280 0.6774 59.38 0.6963 49.38
290 0.7139 37.50 0.6786 51.72
300 0.7042 43.75 0.7143 52.43
310 0.7044 46.88 0.6899 50.82
