batch class_loss class_acc conf_loss conf
0 0.7108 34.38 0.6897 49.67
10 0.6820 65.62 0.6934 50.31
20 0.6920 56.25 0.6808 51.93
30 0.6547 75.00 0.6566 54.03
40 0.6983 50.00 0.7185 57.01
50 0.7217 37.50 0.7475 56.33
60 0.6868 62.50 0.6840 54.25
70 0.6632 62.50 0.6696 54.10
80 0.6860 56.25 0.6898 55.09
90 0.7000 50.00 0.6959 53.55
100 0.6861 53.12 0.6884 52.46
110 0.7222 34.38 0.7079 52.67
120 0.6939 46.88 0.6880 51.84
130 0.7033 46.88 0.6970 50.34
140 0.7145 43.75 0.6920 50.83
150 0.6946 50.00 0.6870 50.42
160 0.6874 56.25 0.7021 50.73
170 0.6861 46.88 0.6874 51.04
180 0.6954 65.62 0.6925 51.39
190 0.6892 59.38 0.6972 52.90
200 0.6886 50.00 0.6775 50.28
210 0.6945 50.00 0.7006 47.94
220 0.7027 50.00 0.7055 49.75
230 0.7040 46.88 0.6778 52.06
240 0.6734 59.38 0.6905 52.31
250 0.6900 50.00 0.6926 53.28
260 0.6771 65.62 0.6643 53.95
270 0.6982 50.00 0.7010 52.54
280 0.7186 46.88 0.7073 53.13
290 0.7033 46.88 0.7239 52.48
300 0.6886 50.00 0.6995 52.16
310 0.6769 65.62 0.6749 52.04
