batch class_loss class_acc conf_loss conf
0 0.6784 40.62 0.6983 52.21
10 0.6761 59.38 0.6827 53.42
20 0.6184 75.00 0.6304 55.99
30 0.6047 84.38 0.5636 58.67
40 0.7032 53.12 0.7039 58.70
50 0.6675 56.25 0.6700 55.94
60 0.6577 56.25 0.6858 54.67
70 0.6818 59.38 0.6806 54.75
80 0.6593 68.75 0.6526 56.01
90 0.6627 46.88 0.6866 57.56
100 0.6687 65.62 0.6428 56.61
110 0.6787 59.38 0.6876 56.10
120 0.7109 50.00 0.6975 55.37
130 0.7251 43.75 0.7319 55.71
140 0.7541 37.50 0.7362 56.01
150 0.6817 62.50 0.6777 55.02
160 0.6809 56.25 0.6798 53.48
170 0.6664 56.25 0.6784 52.54
180 0.6817 56.25 0.6912 52.49
190 0.6753 62.50 0.6600 52.68
200 0.7092 50.00 0.7382 53.34
210 0.6552 71.88 0.6602 51.75
220 0.6842 50.00 0.7029 51.93
230 0.6947 50.00 0.6809 52.74
240 0.7036 53.12 0.6952 53.05
250 0.7114 46.88 0.6844 50.84
260 0.6815 53.12 0.6909 50.20
270 0.7044 46.88 0.7238 51.96
280 0.7023 40.62 0.6900 51.19
290 0.6717 71.88 0.6754 51.52
300 0.6956 53.12 0.6844 51.51
310 0.7175 37.50 0.7107 53.18
