batch class_loss class_acc conf_loss conf
0 0.7037 46.88 0.6982 48.00
10 0.7099 34.38 0.6834 47.50
20 0.7007 40.62 0.7019 48.31
30 0.6996 40.62 0.7121 50.70
40 0.6934 46.88 0.7011 50.75
50 0.6873 50.00 0.6988 51.71
60 0.6956 59.38 0.6862 53.05
70 0.6422 68.75 0.6642 54.58
80 0.6935 56.25 0.6848 53.46
90 0.7081 56.25 0.6963 50.91
100 0.7128 43.75 0.6998 51.31
110 0.6831 65.62 0.6994 50.94
120 0.6840 59.38 0.6627 53.20
130 0.6895 50.00 0.6979 54.63
140 0.7250 37.50 0.7200 54.89
150 0.7114 37.50 0.6972 52.33
160 0.6863 56.25 0.7034 49.32
170 0.6830 62.50 0.7021 48.97
180 0.7283 37.50 0.7025 50.03
190 0.6715 68.75 0.6946 51.33
200 0.6965 46.88 0.7021 51.72
210 0.6828 53.12 0.6890 50.57
220 0.7163 40.62 0.6905 50.44
230 0.6828 53.12 0.7035 49.95
240 0.6796 62.50 0.6722 50.93
250 0.7001 43.75 0.6927 52.51
260 0.6827 50.00 0.6873 53.60
270 0.6965 46.88 0.6909 53.76
280 0.6813 59.38 0.6984 54.95
290 0.6933 43.75 0.7025 52.89
300 0.7173 31.25 0.6873 48.57
310 0.6832 59.38 0.7208 48.76
