batch class_loss class_acc conf_loss conf
0 0.7266 40.62 0.6994 47.07
10 0.7674 37.50 0.7512 49.44
20 0.7187 40.62 0.7022 48.53
30 0.7020 53.12 0.6887 50.61
40 0.6600 59.38 0.6558 55.37
50 0.6979 43.75 0.7087 53.25
60 0.6892 53.12 0.6949 48.21
70 0.6954 46.88 0.6985 50.61
80 0.7054 56.25 0.6874 51.64
90 0.6839 50.00 0.7024 49.67
100 0.6532 68.75 0.6753 51.09
110 0.6577 59.38 0.7021 52.26
120 0.6922 50.00 0.6852 52.21
130 0.6948 56.25 0.6758 48.93
140 0.6964 56.25 0.7246 49.59
150 0.7056 40.62 0.6902 49.37
160 0.7220 34.38 0.6804 47.83
170 0.6940 46.88 0.6950 48.20
180 0.6737 71.88 0.7165 47.94
190 0.6850 65.62 0.6841 51.50
200 0.6903 46.88 0.6942 52.18
210 0.6820 59.38 0.6887 51.26
220 0.6932 50.00 0.7011 52.00
230 0.6900 59.38 0.6961 47.34
240 0.6961 53.12 0.7011 43.95
250 0.6805 56.25 0.7021 48.77
260 0.7159 40.62 0.6911 51.45
270 0.7440 31.25 0.6940 49.22
280 0.7412 34.38 0.7300 49.75
290 0.7006 40.62 0.6936 50.91
300 0.7007 53.12 0.7048 51.47
310 0.6877 46.88 0.6774 51.15
