batch class_loss class_acc conf_loss conf
0 0.6933 46.88 0.6905 50.95
10 0.6733 65.62 0.7214 50.05
20 0.6855 53.12 0.6920 50.79
30 0.7477 37.50 0.7116 52.22
40 0.7007 50.00 0.6986 51.95
50 0.6911 62.50 0.6966 52.27
60 0.6915 53.12 0.6841 52.87
70 0.6946 40.62 0.7100 51.97
80 0.6816 65.62 0.6845 50.14
90 0.6926 53.12 0.7045 52.42
100 0.6878 59.38 0.6889 51.71
110 0.6650 59.38 0.6892 49.01
120 0.7181 43.75 0.6974 49.30
130 0.6799 53.12 0.7518 50.81
140 0.6874 62.50 0.6890 50.98
150 0.6872 59.38 0.7068 49.89
160 0.7157 46.88 0.6948 51.10
170 0.7059 46.88 0.7076 53.06
180 0.6774 56.25 0.6854 51.77
190 0.6995 43.75 0.6883 50.20
200 0.7009 46.88 0.7139 49.77
210 0.6863 53.12 0.6933 47.33
220 0.6840 71.88 0.6795 50.44
230 0.6983 53.12 0.7192 54.06
240 0.7103 40.62 0.7131 51.50
250 0.7057 50.00 0.7132 46.28
260 0.7310 34.38 0.6942 47.55
270 0.6942 46.88 0.6824 49.51
280 0.6845 56.25 0.6807 51.05
290 0.6864 50.00 0.6887 52.11
300 0.7097 40.62 0.7115 53.44
310 0.6902 53.12 0.6932 49.23
