batch class_loss class_acc conf_loss conf
0 0.7024 43.75 0.7194 50.58
10 0.6970 43.75 0.7201 50.15
20 0.7062 37.50 0.6890 50.28
30 0.6955 53.12 0.7027 49.18
40 0.6915 46.88 0.6927 50.80
50 0.6909 50.00 0.6987 49.57
60 0.7128 56.25 0.7153 50.65
70 0.7098 34.38 0.6968 50.46
80 0.6817 59.38 0.7003 50.47
90 0.6845 53.12 0.6984 51.68
100 0.6980 53.12 0.6896 48.68
110 0.7001 46.88 0.7249 47.16
120 0.6838 62.50 0.7086 49.85
130 0.6831 56.25 0.6937 53.81
140 0.7082 46.88 0.7073 53.37
150 0.7131 50.00 0.7028 50.51
160 0.6828 68.75 0.6751 51.41
170 0.7022 53.12 0.6985 51.38
180 0.7115 43.75 0.7040 51.30
190 0.6826 56.25 0.6789 50.67
200 0.7055 43.75 0.6948 49.82
210 0.6991 50.00 0.6944 48.92
220 0.6790 43.75 0.7091 48.93
230 0.6848 53.12 0.6879 51.11
240 0.7200 37.50 0.7189 53.42
250 0.6872 56.25 0.6982 52.35
260 0.6892 56.25 0.7052 48.41
270 0.7132 31.25 0.6757 46.91
280 0.7016 46.88 0.6909 46.44
290 0.6881 59.38 0.6921 48.97
300 0.7234 37.50 0.7102 52.36
310 0.7043 40.62 0.6916 51.09
