batch class_loss class_acc conf_loss conf
0 0.6974 43.75 0.7033 50.13
10 0.6941 59.38 0.7056 46.91
20 0.6884 56.25 0.6917 48.84
30 0.6949 50.00 0.6877 50.55
40 0.7056 43.75 0.6915 52.29
50 0.6880 53.12 0.6919 51.36
60 0.6783 59.38 0.6833 50.43
70 0.6946 53.12 0.7022 49.53
80 0.6811 62.50 0.6956 49.91
90 0.6996 37.50 0.6911 50.11
100 0.6842 65.62 0.6946 50.05
110 0.6701 59.38 0.6921 51.38
120 0.6978 53.12 0.7074 51.95
130 0.6831 65.62 0.6854 51.25
140 0.6963 53.12 0.6901 51.67
150 0.6994 46.88 0.7002 49.44
160 0.7120 40.62 0.6862 48.08
170 0.6932 46.88 0.6919 47.41
180 0.7025 56.25 0.6857 49.19
190 0.6879 59.38 0.6985 50.08
200 0.6974 43.75 0.7201 50.17
210 0.7004 43.75 0.6934 52.08
220 0.7147 46.88 0.7127 53.66
230 0.7030 50.00 0.6956 52.21
240 0.7314 40.62 0.6897 50.28
250 0.6818 59.38 0.6964 48.28
260 0.6811 62.50 0.7156 48.47
270 0.6997 56.25 0.7237 47.48
280 0.6783 56.25 0.7100 46.04
290 0.7123 34.38 0.6826 46.87
300 0.6770 59.38 0.6922 48.59
310 0.6956 50.00 0.6988 49.39
