batch class_loss class_acc conf_loss conf
0 0.7088 43.75 0.7028 50.17
10 0.7061 43.75 0.6715 51.69
20 0.7077 43.75 0.7046 51.66
30 0.6955 43.75 0.6934 49.97
40 0.7070 50.00 0.7108 48.45
50 0.7221 43.75 0.6692 46.56
60 0.6836 62.50 0.7044 46.37
70 0.6832 56.25 0.6665 49.74
80 0.6996 53.12 0.7242 50.54
90 0.7402 37.50 0.7116 49.97
100 0.7053 46.88 0.7236 47.94
110 0.6732 62.50 0.6876 49.39
120 0.7030 50.00 0.7058 52.28
130 0.6976 46.88 0.6885 52.57
140 0.6889 53.12 0.6922 50.96
150 0.6911 50.00 0.7126 47.36
160 0.6741 68.75 0.7157 47.43
170 0.6894 62.50 0.6814 52.69
180 0.7006 53.12 0.6877 52.65
190 0.6939 43.75 0.7122 48.81
200 0.6925 53.12 0.7305 43.87
210 0.6820 62.50 0.7258 45.57
220 0.7290 34.38 0.7099 50.59
230 0.7003 68.75 0.6886 51.10
240 0.6811 59.38 0.6836 50.52
250 0.7264 28.12 0.6821 48.51
260 0.6891 53.12 0.6850 45.04
270 0.7011 53.12 0.6931 47.74
280 0.7062 46.88 0.6971 48.87
290 0.6989 34.38 0.7248 48.27
300 0.6997 43.75 0.6858 49.74
310 0.6853 62.50 0.6942 49.77
