batch class_loss class_acc conf_loss conf
0 0.6564 71.88 0.6737 52.86
10 0.6496 78.12 0.6425 54.47
20 0.6485 75.00 0.6366 55.93
30 0.7268 37.50 0.7357 56.27
40 0.7271 40.62 0.7104 53.51
50 0.6970 53.12 0.6782 53.57
60 0.6741 68.75 0.6651 53.25
70 0.6910 43.75 0.6994 52.44
80 0.6932 46.88 0.6950 52.35
90 0.6902 62.50 0.6997 50.46
100 0.6964 50.00 0.6845 50.09
110 0.6694 65.62 0.7006 50.26
120 0.7255 34.38 0.6961 50.75
130 0.6797 59.38 0.6864 50.51
140 0.6884 59.38 0.6808 53.95
150 0.6655 56.25 0.6933 56.76
160 0.7135 37.50 0.7542 55.96
170 0.6795 59.38 0.6838 51.53
180 0.6802 62.50 0.6916 49.48
190 0.6658 62.50 0.6967 50.79
200 0.7021 46.88 0.6996 52.00
210 0.6952 46.88 0.7030 49.93
220 0.6797 65.62 0.6915 49.68
230 0.7104 46.88 0.7042 51.53
240 0.6816 59.38 0.6840 51.49
250 0.6756 56.25 0.7010 51.78
260 0.7036 50.00 0.6997 52.51
270 0.6873 56.25 0.6871 52.87
280 0.7172 50.00 0.7086 51.80
290 0.6740 59.38 0.6846 49.92
300 0.6806 59.38 0.6871 51.85
310 0.6899 53.12 0.6930 52.90
