batch class_loss class_acc conf_loss conf
0 0.6853 59.38 0.6744 55.28
10 0.6942 56.25 0.6990 52.83
20 0.6678 75.00 0.7079 48.43
30 0.6943 43.75 0.6838 47.15
40 0.6972 43.75 0.6806 49.65
50 0.7016 46.88 0.6954 50.34
60 0.6957 46.88 0.6901 50.43
70 0.6925 50.00 0.6991 51.15
80 0.6887 53.12 0.6889 51.33
90 0.6935 50.00 0.6942 49.73
100 0.7258 46.88 0.7046 49.11
110 0.7014 46.88 0.7141 50.38
120 0.7151 34.38 0.7322 53.12
130 0.6941 53.12 0.6819 50.89
140 0.6891 46.88 0.6628 50.41
150 0.6757 71.88 0.7170 48.78
160 0.7025 50.00 0.6853 48.84
170 0.6717 65.62 0.6842 50.44
180 0.7151 46.88 0.7166 52.58
190 0.7279 31.25 0.7213 52.68
200 0.6863 62.50 0.6935 51.99
210 0.6958 56.25 0.6825 52.58
220 0.7060 46.88 0.7135 51.41
230 0.7232 28.12 0.7053 50.62
240 0.6682 65.62 0.7014 48.77
250 0.6933 56.25 0.6984 51.09
260 0.6812 62.50 0.6858 51.76
270 0.7027 40.62 0.7012 51.71
280 0.7142 50.00 0.6981 52.07
290 0.7048 46.88 0.7066 51.65
300 0.6915 43.75 0.6894 50.16
310 0.7215 34.38 0.7031 48.52
