batch class_loss class_acc conf_loss conf
0 0.7523 34.38 0.7271 52.84
10 0.6935 46.88 0.7035 53.17
20 0.6723 50.00 0.6715 53.31
30 0.6530 53.12 0.6777 53.05
40 0.6740 59.38 0.6808 53.43
50 0.6687 56.25 0.6782 52.97
60 0.6691 56.25 0.6793 53.54
70 0.7151 46.88 0.7052 54.12
80 0.6188 78.12 0.6404 54.16
90 0.7090 50.00 0.7110 54.57
100 0.6909 50.00 0.6990 52.97
110 0.7128 50.00 0.6887 51.52
120 0.6746 50.00 0.6992 50.44
130 0.6560 68.75 0.6796 50.71
140 0.7031 46.88 0.6993 53.15
150 0.6640 53.12 0.6750 52.78
160 0.6940 43.75 0.6948 51.09
170 0.6778 56.25 0.6700 50.85
180 0.7022 50.00 0.7101 51.97
190 0.6932 50.00 0.7114 53.44
200 0.7204 43.75 0.6866 54.27
210 0.6986 50.00 0.7183 53.95
220 0.7284 37.50 0.7149 51.68
230 0.6885 56.25 0.6865 49.09
240 0.6893 50.00 0.7084 48.87
250 0.6915 50.00 0.6927 50.70
260 0.6820 56.25 0.6988 50.00
270 0.6826 59.38 0.6978 50.55
280 0.7041 46.88 0.6860 51.77
290 0.6973 43.75 0.7030 51.91
300 0.6527 68.75 0.6745 51.75
310 0.7170 46.88 0.7075 53.37
