batch class_loss class_acc conf_loss conf
0 0.6848 59.38 0.7038 49.37
10 0.6999 50.00 0.7056 50.05
20 0.6887 53.12 0.6870 48.26
30 0.6994 53.12 0.7046 47.05
40 0.6876 56.25 0.6994 50.79
50 0.6964 43.75 0.6944 49.67
60 0.7228 31.25 0.7089 51.94
70 0.7213 40.62 0.7215 54.16
80 0.7077 46.88 0.7238 52.76
90 0.6957 53.12 0.7016 51.06
100 0.6644 71.88 0.7116 48.54
110 0.6889 50.00 0.7002 48.61
120 0.6854 53.12 0.6913 52.40
130 0.6920 53.12 0.6911 53.04
140 0.6878 59.38 0.6810 50.95
150 0.6881 46.88 0.7017 51.43
160 0.6874 50.00 0.6987 50.43
170 0.6834 62.50 0.7075 49.85
180 0.6834 56.25 0.7016 49.72
190 0.6993 50.00 0.6837 51.94
200 0.6857 50.00 0.6794 51.92
210 0.7031 43.75 0.6904 51.04
220 0.6829 46.88 0.6834 48.93
230 0.6836 53.12 0.7157 47.84
240 0.7108 43.75 0.6869 47.29
250 0.6929 46.88 0.7000 47.40
260 0.6855 46.88 0.6945 46.29
270 0.6630 46.88 0.6724 47.58
280 0.7055 43.75 0.6890 51.37
290 0.6978 50.00 0.6997 50.51
300 0.6949 53.12 0.7025 50.72
310 0.7186 40.62 0.7067 52.39
