batch class_loss class_acc conf_loss conf
0 0.7097 40.62 0.7160 54.70
10 0.6769 65.62 0.6815 51.73
20 0.6905 53.12 0.6942 52.19
30 0.6837 50.00 0.6948 55.53
40 0.7173 40.62 0.7093 54.45
50 0.6787 65.62 0.6686 53.83
60 0.7009 46.88 0.6922 54.91
70 0.7093 50.00 0.6852 52.62
80 0.6955 40.62 0.6842 51.70
90 0.6780 56.25 0.6918 50.39
100 0.7026 53.12 0.6978 51.06
110 0.7152 43.75 0.6954 51.98
120 0.6999 50.00 0.6935 51.94
130 0.7062 46.88 0.6993 52.09
140 0.6865 46.88 0.6914 53.47
150 0.6812 50.00 0.6680 52.47
160 0.6902 56.25 0.6951 51.27
170 0.7365 37.50 0.7000 52.02
180 0.6847 65.62 0.6844 53.15
190 0.6766 59.38 0.6864 54.83
200 0.6710 56.25 0.6944 56.92
210 0.7016 53.12 0.6992 56.63
220 0.7081 50.00 0.7095 55.48
230 0.7159 56.25 0.6802 54.09
240 0.7011 56.25 0.6823 53.43
250 0.6881 59.38 0.6807 53.07
260 0.7416 21.88 0.7312 53.07
270 0.7004 43.75 0.7073 49.45
280 0.6904 65.62 0.7135 49.40
290 0.6841 50.00 0.7132 51.09
300 0.6735 65.62 0.6782 52.86
310 0.6632 71.88 0.6554 53.82
