batch class_loss class_acc conf_loss conf
0 0.6941 43.75 0.6914 49.86
10 0.7041 56.25 0.7002 46.96
20 0.6920 53.12 0.7049 48.53
30 0.6899 56.25 0.7065 52.59
40 0.6703 62.50 0.6825 53.15
50 0.7036 43.75 0.6970 52.73
60 0.7029 46.88 0.6956 51.38
70 0.6797 65.62 0.6736 53.51
80 0.6945 46.88 0.6802 52.17
90 0.6868 56.25 0.7117 52.24
100 0.6899 56.25 0.6935 53.59
110 0.6797 62.50 0.7019 51.18
120 0.6973 43.75 0.6885 49.61
130 0.7069 40.62 0.7058 49.03
140 0.7171 34.38 0.6926 47.60
150 0.7024 34.38 0.6839 48.50
160 0.7134 46.88 0.7158 49.87
170 0.6999 53.12 0.6934 51.83
180 0.6956 53.12 0.6985 52.52
190 0.6947 50.00 0.6959 51.56
200 0.6892 50.00 0.6885 49.09
210 0.6924 53.12 0.6918 48.66
220 0.6914 53.12 0.7063 47.76
230 0.6994 46.88 0.6907 49.17
240 0.6909 46.88 0.6864 51.22
250 0.7122 31.25 0.6927 51.71
260 0.7008 43.75 0.6805 50.27
270 0.6927 43.75 0.6823 48.99
280 0.7106 40.62 0.6978 49.68
290 0.6977 50.00 0.6971 50.14
300 0.7047 46.88 0.7005 52.31
310 0.7579 37.50 0.7382 55.00
