batch class_loss class_acc conf_loss conf
0 0.7092 43.75 0.7102 54.59
10 0.6884 56.25 0.6944 53.86
20 0.7290 43.75 0.7161 55.29
30 0.6910 53.12 0.6989 55.19
40 0.6847 56.25 0.7212 55.48
50 0.6786 53.12 0.6793 55.57
60 0.6480 68.75 0.6611 54.78
70 0.6854 59.38 0.6937 55.49
80 0.6707 56.25 0.6792 53.46
90 0.7153 53.12 0.7103 53.31
100 0.6796 59.38 0.6841 53.20
110 0.6842 43.75 0.7034 53.05
120 0.6752 56.25 0.6802 51.59
130 0.6516 62.50 0.6718 51.71
140 0.6791 56.25 0.6893 51.82
150 0.6559 65.62 0.6756 51.33
160 0.6926 50.00 0.6742 51.07
170 0.6801 53.12 0.6758 50.33
180 0.6777 56.25 0.6724 51.58
190 0.6862 56.25 0.6842 52.43
200 0.6707 68.75 0.6681 52.34
210 0.7018 50.00 0.6810 53.57
220 0.6941 53.12 0.6905 52.78
230 0.6937 53.12 0.7092 51.73
240 0.7083 56.25 0.7125 52.59
250 0.6922 50.00 0.7054 53.47
260 0.7403 34.38 0.7381 55.31
270 0.7171 40.62 0.7063 54.50
280 0.6948 53.12 0.7063 54.32
290 0.7251 50.00 0.6857 54.55
300 0.6735 56.25 0.6868 55.30
310 0.7033 43.75 0.7070 54.91
