batch class_loss class_acc conf_loss conf
0 0.7053 50.00 0.7054 51.19
10 0.6873 50.00 0.6889 51.54
20 0.6776 62.50 0.6983 51.05
30 0.7072 43.75 0.6997 52.92
40 0.6935 50.00 0.6962 53.43
50 0.6912 46.88 0.6933 52.46
60 0.6913 40.62 0.6893 52.00
70 0.6834 53.12 0.6916 50.95
80 0.6840 50.00 0.6879 52.24
90 0.6722 50.00 0.6787 55.16
100 0.6698 65.62 0.6766 55.71
110 0.7335 34.38 0.7413 56.19
120 0.6980 50.00 0.6897 54.29
130 0.6597 68.75 0.6596 53.24
140 0.7219 43.75 0.6951 53.33
150 0.7283 37.50 0.7372 53.05
160 0.7186 40.62 0.7166 54.26
170 0.6904 53.12 0.6911 54.49
180 0.7335 46.88 0.6906 52.81
190 0.7189 40.62 0.7024 51.81
200 0.6900 43.75 0.6856 50.10
210 0.6853 65.62 0.6952 51.09
220 0.6727 65.62 0.6767 53.06
230 0.6948 43.75 0.6968 54.72
240 0.6734 62.50 0.6979 52.71
250 0.6796 53.12 0.6940 52.41
260 0.6799 65.62 0.6865 52.33
270 0.7351 40.62 0.7068 51.92
280 0.7210 46.88 0.6937 51.84
290 0.6997 40.62 0.7001 51.98
300 0.6917 56.25 0.6931 52.06
310 0.6693 71.88 0.6792 51.90
