batch class_loss class_acc conf_loss conf
0 0.6944 43.75 0.7067 50.53
10 0.7337 40.62 0.7016 51.32
20 0.6900 50.00 0.6875 51.44
30 0.6811 56.25 0.6843 52.71
40 0.6880 59.38 0.6585 53.05
50 0.6885 50.00 0.6857 51.61
60 0.6725 65.62 0.6871 50.83
70 0.6813 59.38 0.6990 51.65
80 0.6844 59.38 0.6869 52.28
90 0.7235 43.75 0.7037 53.14
100 0.7072 40.62 0.7106 51.48
110 0.7013 56.25 0.6977 51.04
120 0.7050 43.75 0.6898 49.44
130 0.6977 46.88 0.6944 49.94
140 0.7088 34.38 0.7202 51.64
150 0.6980 56.25 0.6828 50.95
160 0.6787 59.38 0.7066 48.85
170 0.7016 43.75 0.7007 49.50
180 0.6840 53.12 0.6853 51.02
190 0.6900 53.12 0.6997 50.86
200 0.6728 59.38 0.7043 51.31
210 0.6900 56.25 0.6895 50.71
220 0.6853 56.25 0.6881 50.29
230 0.6957 56.25 0.7013 50.50
240 0.6936 56.25 0.6813 51.97
250 0.6874 59.38 0.7015 50.17
260 0.6885 59.38 0.6986 50.39
270 0.6838 50.00 0.6919 50.98
280 0.7008 46.88 0.6973 51.23
290 0.6837 50.00 0.6838 51.41
300 0.6952 46.88 0.7045 52.21
310 0.6731 59.38 0.6815 51.67
