batch class_loss class_acc conf_loss conf
0 0.6829 56.25 0.6960 48.61
10 0.6891 50.00 0.6926 49.01
20 0.7010 43.75 0.6818 48.97
30 0.7096 43.75 0.6930 47.61
40 0.6879 50.00 0.7161 49.63
50 0.6850 53.12 0.6943 50.40
60 0.6968 53.12 0.6901 48.09
70 0.6939 53.12 0.7207 48.40
80 0.6916 50.00 0.7075 51.68
90 0.6975 50.00 0.6990 54.62
100 0.6935 59.38 0.6817 50.07
110 0.6704 62.50 0.7035 48.48
120 0.7165 40.62 0.6693 48.03
130 0.6673 68.75 0.6969 50.66
140 0.7026 43.75 0.7100 54.63
150 0.6997 56.25 0.6988 51.94
160 0.6764 59.38 0.7036 49.65
170 0.6772 56.25 0.6968 49.93
180 0.6993 43.75 0.6901 50.79
190 0.6781 62.50 0.7078 47.57
200 0.7125 43.75 0.6983 47.58
210 0.6888 50.00 0.6980 49.86
220 0.7192 40.62 0.6904 51.70
230 0.7206 40.62 0.7095 53.07
240 0.6949 56.25 0.6895 53.03
250 0.6868 46.88 0.6993 50.61
260 0.6955 40.62 0.6932 48.72
270 0.7009 40.62 0.6870 48.02
280 0.6888 46.88 0.6915 48.30
290 0.7003 46.88 0.6996 50.66
300 0.7059 40.62 0.6967 50.74
310 0.6781 65.62 0.7091 49.83
