batch class_loss class_acc conf_loss conf
0 0.7569 31.25 0.6917 47.77
10 0.7052 43.75 0.6913 45.37
20 0.7611 31.25 0.7262 52.60
30 0.7086 46.88 0.7104 53.26
40 0.7027 56.25 0.6798 52.19
50 0.7058 43.75 0.7139 52.75
60 0.6857 53.12 0.6647 51.67
70 0.6810 53.12 0.6956 51.24
80 0.6976 46.88 0.6846 52.14
90 0.7137 43.75 0.7154 51.72
100 0.6965 50.00 0.7031 51.24
110 0.7374 28.12 0.6836 49.34
120 0.6749 56.25 0.6849 49.19
130 0.7269 34.38 0.6614 49.04
140 0.6837 59.38 0.7345 46.22
150 0.7013 53.12 0.7094 48.80
160 0.6806 65.62 0.6796 51.59
170 0.6994 50.00 0.6745 55.39
180 0.7086 37.50 0.6922 51.67
190 0.7185 40.62 0.6789 46.29
200 0.6744 59.38 0.6918 48.54
210 0.6883 40.62 0.7063 49.94
220 0.7234 37.50 0.6780 49.65
230 0.6853 62.50 0.7211 48.60
240 0.6992 50.00 0.6867 49.51
250 0.6848 46.88 0.6807 49.16
260 0.6937 43.75 0.6836 48.94
270 0.6965 46.88 0.6842 48.24
280 0.6665 62.50 0.6953 46.67
290 0.7164 53.12 0.7063 51.35
300 0.7191 46.88 0.7093 51.67
310 0.7047 50.00 0.6910 48.86
