batch class_loss class_acc conf_loss conf
0 0.6592 65.62 0.6783 52.09
10 0.7064 43.75 0.7201 53.07
20 0.6729 56.25 0.6904 51.84
30 0.6787 43.75 0.6936 52.83
40 0.6504 68.75 0.6607 53.47
50 0.6825 53.12 0.6667 55.19
60 0.6437 71.88 0.6325 55.11
70 0.7014 46.88 0.6935 55.81
80 0.7097 50.00 0.6940 56.18
90 0.6857 53.12 0.7036 55.15
100 0.6751 65.62 0.6732 54.74
110 0.6765 53.12 0.6791 54.73
120 0.6727 65.62 0.6865 51.32
130 0.6921 56.25 0.6909 50.05
140 0.6911 56.25 0.6976 48.15
150 0.6847 71.88 0.7101 47.99
160 0.6940 62.50 0.6916 49.96
170 0.7203 37.50 0.7010 52.46
180 0.7013 50.00 0.7036 53.24
190 0.7073 50.00 0.7033 54.81
200 0.7404 40.62 0.7369 56.18
210 0.6972 53.12 0.6918 55.93
220 0.6728 56.25 0.6771 53.62
230 0.7068 46.88 0.7019 52.36
240 0.6874 59.38 0.6942 51.76
250 0.6601 59.38 0.6760 52.61
260 0.6846 53.12 0.6904 53.07
270 0.7056 53.12 0.7133 53.19
280 0.7294 34.38 0.7222 53.32
290 0.6898 59.38 0.6780 52.45
300 0.6976 46.88 0.6807 51.53
310 0.6985 50.00 0.6890 52.05
