batch class_loss class_acc conf_loss conf
0 0.7075 53.12 0.6958 51.15
10 0.7077 43.75 0.6793 49.21
20 0.7033 53.12 0.6913 54.39
30 0.6894 53.12 0.6832 53.27
40 0.7102 40.62 0.7277 54.79
50 0.7095 46.88 0.7108 51.77
60 0.6991 50.00 0.6784 46.05
70 0.7043 40.62 0.6867 42.78
80 0.6955 59.38 0.7303 47.34
90 0.6946 50.00 0.6479 57.03
100 0.6843 59.38 0.7024 53.96
110 0.6940 50.00 0.7098 47.18
120 0.7060 40.62 0.7001 48.81
130 0.6845 56.25 0.6967 48.46
140 0.6927 62.50 0.6799 50.39
150 0.7306 43.75 0.7304 51.29
160 0.6926 62.50 0.7198 47.49
170 0.6930 53.12 0.6912 54.71
180 0.6870 53.12 0.6869 52.73
190 0.7123 56.25 0.6998 52.85
200 0.6921 43.75 0.6959 50.09
210 0.7011 43.75 0.7071 48.86
220 0.6882 53.12 0.6838 49.99
230 0.6930 50.00 0.6935 52.46
240 0.7199 43.75 0.7070 50.49
250 0.6951 50.00 0.6813 49.32
260 0.6933 43.75 0.6900 45.61
270 0.6977 46.88 0.7031 41.21
280 0.7064 43.75 0.6862 44.63
290 0.6958 53.12 0.7096 52.50
300 0.6881 62.50 0.6834 54.22
310 0.7136 46.88 0.7124 54.82
