batch class_loss class_acc conf_loss conf
0 0.6898 59.38 0.7016 50.04
10 0.6910 56.25 0.6915 51.17
20 0.6902 50.00 0.7033 54.75
30 0.6988 43.75 0.7136 55.87
40 0.7126 53.12 0.7096 54.58
50 0.7080 46.88 0.6998 52.11
60 0.7064 46.88 0.7134 50.59
70 0.6814 59.38 0.7016 52.23
80 0.6529 68.75 0.6744 52.49
90 0.6542 62.50 0.6814 53.28
100 0.7041 43.75 0.6981 51.62
110 0.6840 68.75 0.7199 49.72
120 0.7187 40.62 0.7021 52.86
130 0.7288 34.38 0.7367 51.38
140 0.6694 65.62 0.6927 51.02
150 0.7023 50.00 0.6841 51.45
160 0.6783 46.88 0.6909 51.17
170 0.6721 59.38 0.6822 53.79
180 0.6805 59.38 0.6804 55.15
190 0.7337 31.25 0.7207 53.38
200 0.6801 53.12 0.6805 50.81
210 0.6946 53.12 0.7099 50.62
220 0.7059 40.62 0.7301 50.02
230 0.6835 56.25 0.6831 49.18
240 0.6892 53.12 0.7000 50.66
250 0.7108 53.12 0.7005 53.34
260 0.7193 37.50 0.7152 54.38
270 0.6993 56.25 0.6920 52.78
280 0.7007 50.00 0.6895 51.60
290 0.6861 50.00 0.6853 51.54
300 0.7059 62.50 0.7123 53.37
310 0.7169 43.75 0.7089 52.78
