batch class_loss class_acc conf_loss conf
0 0.6649 68.75 0.6878 50.49
10 0.6796 59.38 0.6833 52.83
20 0.7044 50.00 0.7128 53.91
30 0.6994 56.25 0.7011 55.45
40 0.6744 56.25 0.6567 56.23
50 0.6971 56.25 0.6883 55.72
60 0.6945 50.00 0.7070 53.90
70 0.6666 62.50 0.6758 53.02
80 0.6827 56.25 0.6823 52.15
90 0.6295 68.75 0.6523 54.64
100 0.7260 53.12 0.7519 56.76
110 0.6856 53.12 0.6743 56.14
120 0.6973 62.50 0.6802 55.72
130 0.7046 46.88 0.7076 56.09
140 0.6648 59.38 0.6702 54.23
150 0.7061 43.75 0.7142 53.55
160 0.6879 46.88 0.6765 52.41
170 0.7050 50.00 0.6807 51.67
180 0.6809 56.25 0.6894 50.92
190 0.7110 43.75 0.6929 49.95
200 0.6807 62.50 0.6764 50.37
210 0.7025 53.12 0.6966 50.34
220 0.6738 53.12 0.6730 51.04
230 0.6854 53.12 0.6889 52.85
240 0.6821 50.00 0.6743 54.23
250 0.6522 56.25 0.6719 53.56
260 0.6829 50.00 0.6681 53.16
270 0.7130 53.12 0.7200 52.80
280 0.6641 56.25 0.6701 55.31
290 0.6836 62.50 0.6683 56.99
300 0.6899 56.25 0.6870 56.09
310 0.6859 56.25 0.6792 55.59
