batch class_loss class_acc conf_loss conf
0 0.6855 53.12 0.6862 47.11
10 0.7024 46.88 0.7042 48.69
20 0.7080 56.25 0.7093 51.29
30 0.6914 56.25 0.7019 54.17
40 0.6838 56.25 0.6802 53.29
50 0.6974 43.75 0.6904 51.57
60 0.6979 43.75 0.7000 51.32
70 0.6871 53.12 0.6918 51.98
80 0.6845 46.88 0.7031 53.98
90 0.6617 65.62 0.6717 55.20
100 0.6696 59.38 0.6691 55.55
110 0.7271 53.12 0.7190 56.72
120 0.7116 53.12 0.7051 55.51
130 0.6912 53.12 0.6820 54.59
140 0.6765 62.50 0.6800 53.20
150 0.7108 46.88 0.6934 52.22
160 0.7033 50.00 0.7126 51.83
170 0.6681 65.62 0.6803 52.27
180 0.6748 59.38 0.6710 51.99
190 0.6896 62.50 0.6760 53.90
200 0.6989 56.25 0.6963 53.64
210 0.7274 34.38 0.6965 51.48
220 0.6912 56.25 0.6989 50.69
230 0.7007 50.00 0.6982 51.00
240 0.6939 62.50 0.6964 50.93
250 0.6627 59.38 0.6660 52.22
260 0.7152 40.62 0.7189 52.66
270 0.6826 53.12 0.6938 51.37
280 0.6972 40.62 0.6748 50.52
290 0.6849 50.00 0.6736 50.06
300 0.6846 56.25 0.7070 51.09
310 0.6998 53.12 0.6942 50.82
