batch class_loss class_acc conf_loss conf
0 0.6888 40.62 0.6890 52.69
10 0.6897 56.25 0.6874 51.41
20 0.6763 68.75 0.6680 53.35
30 0.6994 56.25 0.6864 54.81
40 0.7112 43.75 0.7205 54.71
50 0.6269 71.88 0.6472 53.19
60 0.7262 53.12 0.7047 53.12
70 0.6921 50.00 0.6946 53.19
80 0.6798 62.50 0.6838 54.24
90 0.6894 59.38 0.6931 55.00
100 0.6762 56.25 0.6836 55.32
110 0.6820 62.50 0.6736 56.04
120 0.6605 56.25 0.6651 56.34
130 0.7320 43.75 0.7157 54.51
140 0.7026 50.00 0.6947 52.23
150 0.6924 53.12 0.6934 51.41
160 0.7122 34.38 0.7078 51.46
170 0.6860 62.50 0.6811 51.43
180 0.6987 53.12 0.7000 51.59
190 0.6926 50.00 0.6856 52.41
200 0.6909 50.00 0.6983 52.61
210 0.6870 53.12 0.6912 53.16
220 0.7415 40.62 0.7307 54.15
230 0.7007 37.50 0.7121 53.66
240 0.6895 53.12 0.6859 52.10
250 0.6785 59.38 0.6976 51.15
260 0.7079 46.88 0.7038 52.10
270 0.7093 37.50 0.7213 53.48
280 0.6902 46.88 0.6946 53.15
290 0.7053 34.38 0.7249 53.29
300 0.7086 40.62 0.7076 51.62
310 0.6869 43.75 0.6998 50.35
