batch class_loss class_acc conf_loss conf
0 0.6784 62.50 0.7119 46.56
10 0.7137 46.88 0.7005 53.73
20 0.6866 50.00 0.7107 48.72
30 0.6894 43.75 0.6804 48.45
40 0.6902 53.12 0.6992 49.26
50 0.7079 43.75 0.6762 49.33
60 0.7030 46.88 0.6924 49.90
70 0.6872 53.12 0.6887 49.86
80 0.6692 53.12 0.7376 49.42
90 0.6993 50.00 0.6973 50.73
100 0.7188 43.75 0.6984 47.64
110 0.6959 50.00 0.6919 49.39
120 0.6983 37.50 0.6830 49.58
130 0.7108 50.00 0.7080 52.21
140 0.7097 46.88 0.6916 53.13
150 0.6882 56.25 0.7121 44.69
160 0.6978 56.25 0.7269 44.80
170 0.7195 50.00 0.7258 52.41
180 0.7010 46.88 0.6981 54.34
190 0.6885 56.25 0.6818 54.70
200 0.7075 43.75 0.7039 53.07
210 0.6921 46.88 0.6909 46.72
220 0.6766 59.38 0.7121 49.66
230 0.6835 50.00 0.6825 50.76
240 0.6996 37.50 0.6978 50.31
250 0.6705 62.50 0.6858 52.51
260 0.7326 43.75 0.7151 53.23
270 0.6836 59.38 0.6881 51.71
280 0.6991 50.00 0.6938 50.45
290 0.6921 46.88 0.6909 46.24
300 0.6682 71.88 0.7240 46.55
310 0.7193 53.12 0.7039 53.21
