batch class_loss class_acc conf_loss conf
0 0.7003 37.50 0.6851 47.80
10 0.7064 43.75 0.6760 48.71
20 0.6825 43.75 0.6779 49.22
30 0.6913 53.12 0.6879 53.07
40 0.7072 37.50 0.6986 53.26
50 0.6894 53.12 0.6937 50.85
60 0.6974 46.88 0.6931 49.01
70 0.6993 40.62 0.6871 47.21
80 0.6800 62.50 0.7158 48.34
90 0.6889 65.62 0.6935 50.16
100 0.6986 50.00 0.6900 52.53
110 0.6963 50.00 0.6968 51.49
120 0.7107 46.88 0.6988 49.56
130 0.6954 46.88 0.7030 48.68
140 0.6929 43.75 0.6847 48.20
150 0.6993 43.75 0.6780 48.58
160 0.7037 43.75 0.7077 51.44
170 0.7084 46.88 0.7018 51.47
180 0.7029 46.88 0.7018 50.47
190 0.6918 50.00 0.6919 50.12
200 0.7147 50.00 0.6901 51.77
210 0.6889 43.75 0.7056 50.26
220 0.6938 46.88 0.7001 47.41
230 0.6938 53.12 0.6927 46.95
240 0.6909 59.38 0.7069 48.19
250 0.6913 50.00 0.6746 49.71
260 0.6849 68.75 0.6963 51.05
270 0.6935 50.00 0.6940 52.00
280 0.6638 56.25 0.6837 52.02
290 0.6948 53.12 0.6996 51.91
300 0.6915 43.75 0.6971 53.62
310 0.6944 40.62 0.6953 51.65
