batch class_loss class_acc conf_loss conf
0 0.7246 43.75 0.6980 54.89
10 0.6993 37.50 0.7040 52.59
20 0.6896 53.12 0.6979 47.73
30 0.6911 50.00 0.6966 46.89
40 0.6944 40.62 0.6977 51.00
50 0.6968 56.25 0.6939 55.37
60 0.6892 53.12 0.6694 53.70
70 0.7008 43.75 0.6874 50.24
80 0.7021 43.75 0.6751 47.85
90 0.6901 56.25 0.6903 47.56
100 0.6928 59.38 0.6832 51.54
110 0.6837 43.75 0.6804 53.37
120 0.6817 50.00 0.6710 52.65
130 0.6922 59.38 0.7090 50.29
140 0.6924 43.75 0.6878 50.55
150 0.7067 37.50 0.6871 48.66
160 0.7043 37.50 0.7017 49.34
170 0.6907 46.88 0.6983 49.11
180 0.6948 43.75 0.6939 46.72
190 0.7312 37.50 0.6886 46.66
200 0.7008 43.75 0.6924 46.13
210 0.6981 53.12 0.7118 46.93
220 0.6973 53.12 0.6925 50.50
230 0.6955 37.50 0.6852 48.67
240 0.6864 59.38 0.7243 47.39
250 0.6834 59.38 0.6988 48.05
260 0.6897 46.88 0.7054 50.39
270 0.6931 53.12 0.6957 49.78
280 0.6844 56.25 0.7003 48.71
290 0.6985 43.75 0.7057 50.24
300 0.6903 40.62 0.6954 48.40
310 0.6828 56.25 0.6993 47.76
