batch class_loss class_acc conf_loss conf
0 0.7080 40.62 0.7409 58.89
10 0.7035 50.00 0.7112 46.63
20 0.7001 56.25 0.7575 45.43
30 0.6874 56.25 0.6954 46.89
40 0.6877 59.38 0.7043 48.02
50 0.7238 43.75 0.6970 53.73
60 0.7153 37.50 0.7164 54.76
70 0.7067 37.50 0.6997 53.03
80 0.7121 46.88 0.7064 45.60
90 0.6669 56.25 0.7590 43.79
100 0.6744 53.12 0.6869 53.51
110 0.7160 43.75 0.7309 56.24
120 0.6822 65.62 0.6840 53.30
130 0.6743 59.38 0.7218 49.05
140 0.7053 40.62 0.6859 48.89
150 0.6913 50.00 0.6989 48.18
160 0.6860 50.00 0.7004 48.76
170 0.7017 43.75 0.6699 48.86
180 0.6831 56.25 0.7151 46.00
190 0.7067 37.50 0.6699 46.86
200 0.6892 59.38 0.7132 49.78
210 0.7188 43.75 0.7014 51.84
220 0.7275 40.62 0.7056 53.69
230 0.6837 59.38 0.6957 49.65
240 0.6799 53.12 0.6917 52.01
250 0.6826 56.25 0.7016 52.47
260 0.6794 71.88 0.6740 50.42
270 0.7110 46.88 0.6948 48.59
280 0.7118 46.88 0.6941 47.50
290 0.7136 37.50 0.6847 47.91
300 0.7203 31.25 0.6846 47.85
310 0.6909 56.25 0.7032 48.06
