batch class_loss class_acc conf_loss conf
0 0.7143 50.00 0.6976 51.21
10 0.6780 65.62 0.6883 50.59
20 0.6887 56.25 0.6859 54.41
30 0.6883 53.12 0.6907 51.24
40 0.6852 56.25 0.6977 50.58
50 0.7040 43.75 0.7068 50.87
60 0.6958 56.25 0.7012 49.79
70 0.7366 34.38 0.7267 54.11
80 0.6819 53.12 0.6979 54.24
90 0.6771 56.25 0.6917 53.28
100 0.6815 56.25 0.6919 51.43
110 0.6931 50.00 0.6991 50.26
120 0.7036 40.62 0.7021 51.04
130 0.6910 53.12 0.6703 51.77
140 0.7042 53.12 0.7177 50.77
150 0.7104 56.25 0.6909 52.37
160 0.7146 37.50 0.7078 52.46
170 0.7143 34.38 0.7066 51.03
180 0.7067 43.75 0.7051 50.07
190 0.6914 43.75 0.6884 50.82
200 0.7291 40.62 0.6955 50.87
210 0.7124 40.62 0.6990 49.05
220 0.6907 40.62 0.6881 49.85
230 0.6921 50.00 0.6933 53.38
240 0.6842 56.25 0.6769 54.95
250 0.6981 53.12 0.6967 52.99
260 0.6974 56.25 0.6928 49.45
270 0.7093 46.88 0.7099 49.78
280 0.6860 50.00 0.6933 50.75
290 0.7045 40.62 0.6969 51.07
300 0.6780 65.62 0.7001 49.83
310 0.7131 46.88 0.7018 50.34
