batch class_loss class_acc conf_loss conf
0 0.0857 96.88 0.1063 97.10
10 0.0634 96.88 0.0977 97.46
20 0.3796 87.50 0.3237 95.50
30 0.1333 93.75 0.1901 95.01
40 0.1324 96.88 0.0809 94.81
50 0.0037 100.00 0.0303 97.19
60 0.2244 93.75 0.1735 97.03
70 0.2002 96.88 0.1160 95.64
80 0.0062 100.00 0.0274 97.36
90 0.1670 93.75 0.2182 96.74
100 0.0037 100.00 0.0220 97.88
110 0.1378 96.88 0.1125 97.31
120 0.0577 96.88 0.0672 96.78
130 0.1472 93.75 0.1392 97.16
140 0.0617 100.00 0.0255 97.60
150 0.0120 100.00 0.0387 96.60
160 0.1134 96.88 0.1907 97.00
170 0.0739 96.88 0.0476 97.44
180 0.1155 93.75 0.1317 97.01
190 0.1059 93.75 0.0987 95.02
200 0.0308 100.00 0.0422 96.11
210 0.0353 100.00 0.0492 95.49
220 0.1244 96.88 0.1554 96.53
230 0.1087 90.62 0.2999 96.03
240 0.2416 90.62 0.3814 95.81
250 0.0385 96.88 0.0719 97.12
260 0.0429 100.00 0.0393 96.30
270 0.0159 100.00 0.0207 98.01
280 0.0940 93.75 0.2349 97.40
290 0.0915 96.88 0.0414 96.91
300 0.1328 93.75 0.1789 96.60
310 0.1217 93.75 0.2215 97.63
320 0.0269 100.00 0.0377 96.51
330 0.0552 100.00 0.0176 98.27
340 0.0688 96.88 0.1275 96.94
350 0.0328 100.00 0.0222 97.92
360 0.1454 96.88 0.0861 97.17
370 0.0952 96.88 0.0994 97.38
380 0.2037 90.62 0.2283 96.96
390 0.0818 96.88 0.1239 97.40
400 0.0162 100.00 0.0558 95.28
410 0.0944 96.88 0.1299 96.09
420 0.0859 96.88 0.0851 98.18
430 0.2730 96.88 0.1746 97.84
440 0.0207 100.00 0.0268 97.42
450 0.1415 96.88 0.0958 97.81
460 0.0321 100.00 0.0216 97.90
470 0.0092 100.00 0.0272 97.39
480 0.0398 96.88 0.0936 97.70
490 0.0747 96.88 0.0692 97.30
500 0.2599 90.62 0.2977 97.25
510 0.1003 96.88 0.0977 96.05
520 0.0093 100.00 0.0203 98.03
530 0.0680 96.88 0.0848 98.56
540 0.0734 93.75 0.1265 97.33
550 0.0564 96.88 0.0975 97.87
560 0.0547 100.00 0.0212 97.96
570 0.0064 100.00 0.0269 97.47
580 0.0367 100.00 0.0284 97.35
590 0.0021 100.00 0.0239 97.71
600 0.0053 100.00 0.0241 97.69
610 0.1372 96.88 0.1477 97.72
620 0.0955 96.88 0.0969 97.84
630 0.0246 100.00 0.0264 97.48
640 0.0376 96.88 0.0920 98.28
650 0.1253 93.75 0.2306 95.14
660 0.1253 93.75 0.2098 96.62
670 0.0466 100.00 0.0436 95.98
680 0.0269 100.00 0.0418 96.24
690 0.2445 93.75 0.2984 97.44
700 0.0753 96.88 0.1014 97.00
710 0.1757 93.75 0.2543 97.14
720 0.2540 96.88 0.1243 97.94
730 0.1861 93.75 0.2221 96.12
740 0.0788 96.88 0.1511 97.54
750 0.1133 93.75 0.0779 95.06
760 0.0901 100.00 0.0500 95.37
770 0.0362 100.00 0.0288 97.27
780 0.3262 93.75 0.2114 96.47
790 0.0464 100.00 0.0377 96.57
800 0.0606 96.88 0.1300 96.84
810 0.0449 96.88 0.1146 96.70
820 0.0716 96.88 0.0757 96.32
830 0.1981 93.75 0.2453 96.39
840 0.0304 100.00 0.0270 97.44
850 0.0080 100.00 0.0197 98.11
860 0.0451 100.00 0.0180 98.24
870 0.0317 100.00 0.0162 98.42
880 0.1315 96.88 0.0646 97.61
890 0.1662 96.88 0.1783 98.21
900 0.0238 100.00 0.0196 98.09
910 0.0117 100.00 0.0238 97.71
920 0.0653 100.00 0.0260 97.67
930 0.1676 93.75 0.2497 98.24
940 0.0025 100.00 0.0128 98.74
950 0.0451 96.88 0.0722 97.66
960 0.1543 93.75 0.0903 96.78
970 0.0312 100.00 0.0262 97.46
980 0.0334 100.00 0.0408 96.16
990 0.0264 100.00 0.0180 98.24
1000 0.0028 100.00 0.0116 98.87
1010 0.0122 100.00 0.0114 98.89
1020 0.0136 100.00 0.0147 98.57
1030 0.2062 90.62 0.2265 97.37
1040 0.0161 100.00 0.0307 97.18
1050 0.2313 93.75 0.1567 96.68
1060 0.0401 96.88 0.1782 97.82
1070 0.2359 90.62 0.2268 95.63
1080 0.0364 100.00 0.0505 95.55
1090 0.0721 96.88 0.0612 97.00
1100 0.0182 100.00 0.0266 97.45
1110 0.0831 96.88 0.1099 96.57
1120 0.0536 96.88 0.0610 95.35
1130 0.1079 93.75 0.1718 95.76
1140 0.0626 96.88 0.1240 98.10
1150 0.0093 100.00 0.0272 97.43
1160 0.1615 96.88 0.1788 98.55
1170 0.0291 100.00 0.0311 97.10
1180 0.0903 96.88 0.1561 98.67
1190 0.0501 96.88 0.0723 98.10
1200 0.0756 96.88 0.0938 97.20
1210 0.0333 96.88 0.1120 98.42
1220 0.0354 96.88 0.0745 97.62
1230 0.0760 96.88 0.0468 96.86
1240 0.0852 96.88 0.0935 98.15
1250 0.0446 96.88 0.1008 97.52
1260 0.0107 100.00 0.0271 97.46
1270 0.0379 100.00 0.0224 97.86
1280 0.1914 93.75 0.2396 97.16
1290 0.1082 93.75 0.1929 98.62
1300 0.1015 96.88 0.0473 97.43
1310 0.0662 93.75 0.1525 98.08
1320 0.1804 93.75 0.1296 96.88
1330 0.3491 93.75 0.1808 97.39
1340 0.0593 96.88 0.0763 97.83
1350 0.0133 100.00 0.0351 96.82
1360 0.0379 100.00 0.0276 97.43
1370 0.0321 100.00 0.0245 97.80
1380 0.0204 100.00 0.0163 98.41
1390 0.0664 96.88 0.0591 97.97
1400 0.1178 96.88 0.0827 98.63
1410 0.0547 96.88 0.0974 98.42
1420 0.0043 100.00 0.0184 98.20
1430 0.0261 100.00 0.0456 95.97
1440 0.0167 100.00 0.0284 97.36
1450 0.2492 93.75 0.1627 95.96
1460 0.1570 96.88 0.1234 97.82
1470 0.0524 100.00 0.0324 96.98
1480 0.0461 96.88 0.0832 97.97
1490 0.0848 96.88 0.0600 95.49
1500 0.1540 96.88 0.1016 96.82
1510 0.0558 100.00 0.0343 96.86
1520 0.2322 93.75 0.1945 97.08
1530 0.0132 100.00 0.0174 98.31
1540 0.1119 90.62 0.2272 96.35
1550 0.1532 87.50 0.3819 95.19
1560 0.0285 100.00 0.0457 95.84
1570 0.0802 93.75 0.1912 97.43
