batch class_loss class_acc conf_loss conf
0 0.6956 40.62 0.7025 51.92
10 0.7065 34.38 0.7109 52.55
20 0.7068 53.12 0.7074 54.12
30 0.6758 46.88 0.6919 56.70
40 0.6891 53.12 0.6977 57.01
50 0.6684 59.38 0.6711 53.85
60 0.7155 40.62 0.7059 51.20
70 0.6867 46.88 0.6845 50.94
80 0.6887 59.38 0.6880 51.44
90 0.7036 56.25 0.6875 52.94
100 0.6967 56.25 0.6788 54.90
110 0.6771 62.50 0.6674 55.80
120 0.7069 53.12 0.7092 54.49
130 0.6777 62.50 0.6815 52.20
140 0.6794 43.75 0.6886 52.25
150 0.6875 62.50 0.6927 51.29
160 0.6751 50.00 0.6790 52.09
170 0.7134 50.00 0.7141 51.91
180 0.6881 56.25 0.7104 50.54
190 0.7210 53.12 0.7143 51.99
200 0.6853 62.50 0.6731 50.84
210 0.6884 56.25 0.6830 51.77
220 0.6873 53.12 0.6837 54.12
230 0.6976 46.88 0.7258 53.93
240 0.6863 50.00 0.7248 52.94
250 0.6856 53.12 0.6823 52.25
260 0.6818 53.12 0.6832 50.62
270 0.6828 62.50 0.6917 49.49
280 0.6920 50.00 0.6948 51.39
290 0.7132 34.38 0.7085 51.73
300 0.6844 62.50 0.7003 49.72
310 0.6979 43.75 0.7145 49.99
