batch class_loss class_acc conf_loss conf
0 0.7006 46.88 0.7094 49.34
10 0.6963 59.38 0.7106 47.64
20 0.6861 53.12 0.6979 49.40
30 0.6926 53.12 0.6817 50.87
40 0.6888 56.25 0.6893 53.12
50 0.6927 50.00 0.6942 52.95
60 0.6732 56.25 0.6687 52.53
70 0.6980 59.38 0.7004 51.58
80 0.7025 53.12 0.7102 52.12
90 0.6895 56.25 0.6957 51.44
100 0.6928 53.12 0.6779 52.63
110 0.7184 40.62 0.7123 52.71
120 0.7130 31.25 0.6958 48.77
130 0.6792 56.25 0.7050 48.24
140 0.6975 56.25 0.7175 54.75
150 0.6913 62.50 0.6835 54.26
160 0.7182 40.62 0.7121 53.27
170 0.7014 46.88 0.7213 52.32
180 0.6779 46.88 0.6884 49.60
190 0.6914 46.88 0.7117 49.54
200 0.7051 50.00 0.6955 50.61
210 0.6951 56.25 0.6840 49.73
220 0.7292 43.75 0.7125 53.01
230 0.7013 50.00 0.6966 53.60
240 0.6833 59.38 0.6930 49.58
250 0.6780 65.62 0.6906 48.92
260 0.6718 62.50 0.6834 52.79
270 0.7142 37.50 0.7042 52.74
280 0.6785 68.75 0.6899 50.30
290 0.7041 43.75 0.6910 50.49
300 0.7015 50.00 0.6967 50.84
310 0.6899 62.50 0.7016 51.91
