batch class_loss class_acc conf_loss conf
0 0.6914 56.25 0.6878 59.26
10 0.7203 43.75 0.6768 43.77
20 0.7255 56.25 0.7120 41.65
30 0.6911 56.25 0.6893 47.71
40 0.6720 68.75 0.6779 52.20
50 0.6454 75.00 0.6877 51.81
60 0.7415 31.25 0.7311 54.07
70 0.7001 50.00 0.6962 53.05
80 0.7078 43.75 0.6972 52.40
90 0.6719 59.38 0.7137 50.03
100 0.7007 40.62 0.7074 48.96
110 0.7087 34.38 0.6267 45.49
120 0.6946 59.38 0.7363 44.58
130 0.7075 37.50 0.6800 48.33
140 0.6906 56.25 0.6955 48.20
150 0.7062 50.00 0.7091 50.10
160 0.6775 59.38 0.6773 52.41
170 0.7101 40.62 0.7100 52.11
180 0.6994 53.12 0.6882 47.84
190 0.6968 50.00 0.7049 46.86
200 0.6961 43.75 0.6956 46.86
210 0.6787 68.75 0.7129 46.89
220 0.6886 59.38 0.7205 53.28
230 0.7154 43.75 0.6987 53.68
240 0.7187 40.62 0.7109 52.37
250 0.6848 53.12 0.6947 49.40
260 0.7031 46.88 0.6821 48.13
270 0.6943 53.12 0.6991 49.41
280 0.6942 56.25 0.6954 50.01
290 0.7179 50.00 0.7111 52.16
300 0.6904 50.00 0.6986 51.44
310 0.7027 56.25 0.6909 49.80
