batch class_loss class_acc conf_loss conf
0 0.7187 40.62 0.7072 52.27
10 0.6921 50.00 0.6889 49.11
20 0.6889 56.25 0.6950 48.97
30 0.6924 46.88 0.6994 50.70
40 0.6949 50.00 0.6863 52.70
50 0.6930 46.88 0.6827 52.71
60 0.7314 37.50 0.7076 52.30
70 0.6577 62.50 0.6823 49.91
80 0.7032 43.75 0.6771 50.58
90 0.6952 43.75 0.6812 48.81
100 0.6969 50.00 0.6799 48.81
110 0.6956 50.00 0.7029 50.39
120 0.6765 65.62 0.6797 50.90
130 0.6766 62.50 0.6731 52.79
140 0.6962 43.75 0.6964 51.12
150 0.6888 53.12 0.6940 49.66
160 0.7314 37.50 0.7014 50.87
170 0.6860 53.12 0.7028 50.87
180 0.7005 43.75 0.7023 52.83
190 0.7003 43.75 0.6849 49.83
200 0.7231 34.38 0.6917 47.47
210 0.6761 62.50 0.7063 49.54
220 0.6897 59.38 0.6974 52.87
230 0.6888 50.00 0.6848 51.65
240 0.6946 59.38 0.6841 50.17
250 0.6680 65.62 0.7072 50.78
260 0.6872 37.50 0.7051 53.93
270 0.6837 50.00 0.6840 55.01
280 0.6851 56.25 0.6563 53.39
290 0.6868 56.25 0.6926 50.85
300 0.7453 28.12 0.6795 48.23
310 0.6882 59.38 0.7160 45.50
