batch class_loss class_acc conf_loss conf
0 0.7022 59.38 0.7033 49.58
10 0.7067 53.12 0.7301 53.11
20 0.7200 50.00 0.6839 50.29
30 0.7220 43.75 0.6916 47.43
40 0.7105 43.75 0.7312 50.76
50 0.6730 59.38 0.6877 53.14
60 0.6632 56.25 0.6865 54.58
70 0.7309 43.75 0.7126 53.20
80 0.7123 46.88 0.6652 48.68
90 0.7004 46.88 0.6952 48.09
100 0.6716 62.50 0.7269 47.42
110 0.6988 46.88 0.6742 47.66
120 0.6971 40.62 0.7009 46.30
130 0.6966 56.25 0.7098 47.00
140 0.7136 40.62 0.6818 48.71
150 0.6754 59.38 0.7035 47.91
160 0.7093 46.88 0.6774 49.66
170 0.6991 37.50 0.7083 48.65
180 0.7085 40.62 0.6877 48.45
190 0.7066 34.38 0.6709 45.78
200 0.6996 43.75 0.7037 48.26
210 0.6684 53.12 0.6662 51.40
220 0.6902 59.38 0.6870 50.75
230 0.6926 46.88 0.7319 52.15
240 0.6815 59.38 0.6929 49.32
250 0.7016 43.75 0.6902 48.99
260 0.7135 31.25 0.6907 50.31
270 0.6896 53.12 0.6869 51.03
280 0.7017 50.00 0.6937 49.13
290 0.6959 53.12 0.7125 47.88
300 0.7035 46.88 0.6888 52.19
310 0.7266 43.75 0.7118 53.40
