batch class_loss class_acc conf_loss conf
0 0.6829 56.25 0.6916 50.46
10 0.6705 65.62 0.7008 50.20
20 0.6805 56.25 0.6835 52.14
30 0.7096 40.62 0.7093 52.96
40 0.6647 68.75 0.6611 53.12
50 0.6992 50.00 0.7110 51.50
60 0.7145 40.62 0.7010 52.53
70 0.6948 46.88 0.6929 52.18
80 0.7107 43.75 0.7014 51.83
90 0.6834 50.00 0.6808 52.04
100 0.6827 53.12 0.7005 53.82
110 0.6998 43.75 0.7036 55.86
120 0.6621 56.25 0.6730 55.69
130 0.7175 46.88 0.7163 55.63
140 0.7028 59.38 0.6910 54.21
150 0.6583 56.25 0.6768 53.12
160 0.7069 46.88 0.6921 52.63
170 0.7190 50.00 0.7027 51.28
180 0.6768 56.25 0.6841 51.48
190 0.6921 43.75 0.7029 51.84
200 0.7242 28.12 0.7225 51.96
210 0.6899 56.25 0.6927 52.39
220 0.6720 62.50 0.6796 52.82
230 0.6887 59.38 0.6630 54.24
240 0.7054 46.88 0.6996 52.52
250 0.6911 56.25 0.7078 49.11
260 0.6941 53.12 0.6975 47.55
270 0.6930 53.12 0.6959 50.14
280 0.6838 56.25 0.6933 50.40
290 0.6826 62.50 0.6908 50.52
300 0.7031 50.00 0.7100 50.98
310 0.6712 68.75 0.6538 52.48
