batch class_loss class_acc conf_loss conf
0 0.8760 71.88 0.5979 79.35
10 0.6272 75.00 0.2693 78.28
20 0.2795 90.62 0.2381 84.22
30 0.7077 78.12 0.4279 78.27
40 0.4575 84.38 0.3006 83.65
50 0.6948 78.12 0.2003 82.46
60 0.4490 78.12 0.2272 81.17
70 0.4987 81.25 0.2828 84.12
80 0.2860 87.50 0.1597 84.37
90 0.5861 81.25 0.2110 84.50
100 0.4094 87.50 0.1689 80.79
110 0.2933 87.50 0.1494 82.90
120 0.3978 87.50 0.1531 85.02
130 0.5500 81.25 0.2816 80.72
140 0.5643 75.00 0.3043 82.01
150 0.5668 84.38 0.2138 80.86
160 0.6115 84.38 0.2648 81.02
170 0.4087 81.25 0.2017 82.49
180 0.5985 78.12 0.2953 78.89
190 0.1738 96.88 0.1601 85.60
200 0.4986 78.12 0.4189 84.24
210 0.4269 90.62 0.2541 84.75
220 0.5290 78.12 0.1637 82.34
230 0.5348 93.75 0.3792 80.62
240 0.6146 75.00 0.2614 80.87
250 0.3294 90.62 0.1734 82.29
260 0.3963 87.50 0.3620 84.83
270 0.5782 81.25 0.3642 84.10
280 0.4727 81.25 0.1717 84.21
290 0.5832 78.12 0.3354 75.55
300 0.4460 84.38 0.2317 81.45
310 0.5545 81.25 0.2959 81.44
320 0.2484 93.75 0.1825 87.31
330 0.6486 78.12 0.3433 81.21
340 0.5196 87.50 0.2414 81.75
350 0.5396 78.12 0.2066 79.31
360 0.8666 71.88 0.3219 80.60
370 0.6472 75.00 0.3136 77.53
380 0.5590 81.25 0.3360 81.18
390 0.4809 84.38 0.2163 80.39
400 0.9643 68.75 0.1644 76.32
410 0.3540 90.62 0.2635 80.84
420 0.2436 90.62 0.2408 85.76
430 0.5510 75.00 0.2771 80.55
440 0.2915 93.75 0.2674 83.87
450 0.6610 71.88 0.2920 81.92
460 0.7378 78.12 0.2205 76.06
470 0.7142 68.75 0.3596 76.04
480 0.7073 71.88 0.2130 77.87
490 0.6382 84.38 0.2543 77.82
500 0.5645 87.50 0.2888 81.72
510 0.3614 90.62 0.2941 84.63
520 0.5091 84.38 0.2752 81.43
530 0.3444 87.50 0.2056 85.99
540 0.2961 90.62 0.2428 83.91
550 0.3536 84.38 0.1826 82.93
560 0.5079 78.12 0.1519 79.49
570 0.5249 84.38 0.3505 77.10
