batch class_loss class_acc conf_loss conf
0 2.3636 6.25 0.6964 49.24
10 2.1969 18.75 0.5682 26.76
20 2.1583 18.75 0.4685 20.30
30 1.9712 43.75 0.6485 26.65
40 1.8874 46.88 0.6506 35.83
50 1.8553 37.50 0.5491 42.33
60 1.5960 56.25 0.6016 47.32
70 1.4494 56.25 0.5434 50.35
80 1.4861 37.50 0.6944 55.15
90 1.1607 68.75 0.5347 56.66
100 1.2829 65.62 0.5242 61.50
110 0.8952 84.38 0.5703 65.95
120 1.1350 65.62 0.4674 67.22
130 1.1905 62.50 0.4898 67.44
140 0.7013 84.38 0.3405 68.48
150 0.9196 65.62 0.5222 70.38
160 0.8482 68.75 0.5219 70.09
170 1.1081 68.75 0.5954 70.81
180 0.6416 81.25 0.3454 71.73
190 0.5564 81.25 0.3434 71.42
200 0.9425 71.88 0.4095 71.20
210 0.7214 75.00 0.2988 69.17
220 0.8011 68.75 0.4074 73.21
230 0.7511 78.12 0.3319 73.24
240 0.6071 78.12 0.4112 72.49
250 0.6908 81.25 0.4026 74.81
260 0.9464 65.62 0.3952 69.74
270 0.4973 87.50 0.4799 75.64
280 1.1729 62.50 0.5996 72.77
290 0.6064 81.25 0.3203 73.31
300 0.7211 75.00 0.4018 72.18
310 1.0066 62.50 0.3978 72.31
320 0.8902 75.00 0.4207 72.80
330 1.0395 68.75 0.5659 71.66
340 0.4186 90.62 0.4067 74.63
350 0.9819 65.62 0.3949 72.99
360 0.8415 68.75 0.3308 73.53
370 0.7443 81.25 0.4011 73.14
380 0.9318 71.88 0.4364 74.00
390 0.7342 78.12 0.2422 74.49
400 0.6301 78.12 0.3781 73.71
410 0.4984 84.38 0.3061 73.97
420 0.8631 68.75 0.5517 77.71
430 0.8784 68.75 0.3906 73.87
440 0.7903 65.62 0.4187 77.89
450 0.6014 84.38 0.2899 77.34
460 0.8000 68.75 0.4362 75.40
470 0.9534 68.75 0.4087 75.80
480 0.6791 71.88 0.4001 77.07
490 1.0053 65.62 0.4346 76.53
500 0.7303 78.12 0.3034 76.09
510 0.9141 75.00 0.4056 76.71
520 0.4765 87.50 0.3593 82.63
530 0.6529 78.12 0.2748 84.54
540 0.7205 71.88 0.4361 78.90
550 0.9636 65.62 0.5103 76.14
560 0.5641 84.38 0.3778 74.97
570 0.5753 81.25 0.2689 77.57
580 0.8669 62.50 0.4168 73.85
590 0.5742 81.25 0.2618 78.50
600 0.7482 71.88 0.3533 76.68
610 0.7206 75.00 0.3593 77.11
620 0.6439 81.25 0.3324 78.85
630 0.6366 81.25 0.2686 75.61
640 0.8344 65.62 0.6073 78.70
650 0.5921 78.12 0.3521 76.52
660 0.5047 84.38 0.1990 78.35
670 1.0002 68.75 0.3874 74.78
680 0.7374 75.00 0.2471 74.32
690 0.7147 75.00 0.4374 74.09
700 0.6448 75.00 0.2748 80.20
710 0.4814 84.38 0.2594 79.48
720 0.5619 81.25 0.3652 80.03
730 0.5942 90.62 0.3953 80.48
740 0.5737 84.38 0.2444 81.49
750 0.6573 78.12 0.2368 77.11
760 0.3870 87.50 0.3741 79.72
770 0.8513 68.75 0.4466 78.57
780 0.8118 68.75 0.3936 75.60
790 0.6839 81.25 0.4204 76.81
800 0.5418 78.12 0.2640 76.43
810 0.8178 75.00 0.4506 80.58
820 0.5956 81.25 0.3629 82.64
