batch class_loss class_acc conf_loss conf
0 0.0160 100.00 0.0241 97.73
10 0.0054 100.00 0.0231 97.85
20 0.0218 100.00 0.0315 97.10
30 0.0293 100.00 0.0441 96.07
40 0.0166 100.00 0.0184 98.21
50 0.0708 96.88 0.1185 98.24
60 0.1886 96.88 0.0918 97.87
70 0.0439 96.88 0.0727 98.19
80 0.0203 100.00 0.0181 98.24
90 0.0214 100.00 0.0110 98.92
100 0.0494 96.88 0.1213 99.21
110 0.0062 100.00 0.0100 99.01
120 0.0012 100.00 0.0114 98.89
130 0.0530 96.88 0.1124 97.65
140 0.1772 93.75 0.2789 97.64
150 0.0067 100.00 0.0109 98.93
160 0.0214 100.00 0.0165 98.41
170 0.0066 100.00 0.0182 98.24
180 0.1692 93.75 0.2530 98.41
190 0.0237 100.00 0.0158 98.49
200 0.0535 100.00 0.0147 98.60
210 0.1850 93.75 0.1321 97.47
220 0.0130 100.00 0.0107 98.94
230 0.0496 96.88 0.1013 97.95
240 0.0005 100.00 0.0080 99.21
250 0.1138 96.88 0.1967 98.64
260 0.0685 96.88 0.0524 97.77
270 0.0389 96.88 0.0642 98.54
280 0.0245 100.00 0.0166 98.37
290 0.0172 100.00 0.0123 98.79
300 0.0189 100.00 0.0189 98.16
310 0.0755 96.88 0.0810 98.57
320 0.2464 96.88 0.0687 98.75
330 0.0538 96.88 0.0845 98.91
340 0.2584 93.75 0.2001 98.23
350 0.0573 96.88 0.0681 97.67
360 0.0832 96.88 0.1226 98.60
370 0.1452 93.75 0.2207 98.37
380 0.0101 100.00 0.0123 98.79
390 0.0030 100.00 0.0126 98.78
400 0.1646 96.88 0.0833 96.92
410 0.2098 93.75 0.1393 97.42
420 0.1058 93.75 0.0839 96.71
430 0.1882 93.75 0.1003 96.56
440 0.0022 100.00 0.0099 99.04
450 0.0139 100.00 0.0219 97.91
460 0.0321 100.00 0.0203 98.10
470 0.0824 93.75 0.2579 98.67
480 0.2892 93.75 0.1622 97.26
490 0.0158 100.00 0.0393 96.43
500 0.0122 100.00 0.0283 97.31
510 0.0092 100.00 0.0142 98.63
520 0.0049 100.00 0.0246 97.69
530 0.0245 100.00 0.0150 98.57
540 0.0236 100.00 0.0120 98.84
550 0.0798 96.88 0.0495 97.53
560 0.0372 100.00 0.0125 98.80
570 0.0932 96.88 0.1863 97.83
580 0.0034 100.00 0.0130 98.74
590 0.0161 100.00 0.0165 98.45
600 0.0226 100.00 0.0141 98.63
610 0.0075 100.00 0.0260 97.61
620 0.0665 96.88 0.0537 97.78
630 0.0127 100.00 0.0238 97.75
640 0.0114 100.00 0.0155 98.53
650 0.0126 100.00 0.0095 99.07
660 0.0033 100.00 0.0071 99.31
670 0.0047 100.00 0.0149 98.59
680 0.0151 100.00 0.0129 98.74
690 0.0102 100.00 0.0101 99.02
700 0.0491 96.88 0.0904 99.07
710 0.0302 100.00 0.0191 98.20
720 0.1709 90.62 0.3404 98.26
730 0.0014 100.00 0.0103 99.00
740 0.0114 100.00 0.0166 98.40
750 0.1665 90.62 0.2254 95.46
760 0.1491 96.88 0.0919 97.96
770 0.0104 100.00 0.0310 97.14
780 0.0358 100.00 0.0459 95.89
790 0.0116 100.00 0.0216 97.98
800 0.0651 96.88 0.0488 97.88
810 0.0689 93.75 0.2179 98.02
820 0.0213 100.00 0.0210 97.99
830 0.0031 100.00 0.0264 97.48
840 0.0227 100.00 0.0208 97.99
850 0.0834 100.00 0.0383 96.60
860 0.0360 96.88 0.0406 98.12
870 0.0354 96.88 0.0908 96.75
880 0.0094 100.00 0.0146 98.62
890 0.0357 96.88 0.0840 97.13
900 0.0987 96.88 0.0860 98.34
910 0.0168 100.00 0.0141 98.62
920 0.0785 96.88 0.1590 98.94
930 0.1243 93.75 0.1143 97.86
940 0.2012 96.88 0.1073 99.02
950 0.0050 100.00 0.0134 98.70
960 0.0734 93.75 0.1672 98.29
970 0.0434 100.00 0.0227 97.87
980 0.0503 96.88 0.0772 95.67
990 0.1046 96.88 0.1068 96.22
1000 0.0789 96.88 0.0770 98.07
1010 0.0310 96.88 0.1228 97.60
1020 0.0439 100.00 0.0402 96.56
1030 0.0080 100.00 0.0126 98.78
1040 0.0074 100.00 0.0141 98.65
1050 0.4445 90.62 0.2496 97.12
1060 0.1182 96.88 0.1435 97.66
1070 0.0042 100.00 0.0148 98.58
1080 0.0256 100.00 0.0184 98.22
1090 0.1042 96.88 0.1178 96.81
