batch class_loss class_acc conf_loss conf
0 0.0232 100.00 0.0147 98.56
10 0.0114 100.00 0.0226 97.86
20 0.0914 96.88 0.1259 97.30
30 0.2000 93.75 0.2025 98.46
40 0.0369 100.00 0.0670 94.29
50 0.0401 100.00 0.0358 97.01
60 0.0307 100.00 0.0094 99.07
70 0.0019 100.00 0.0074 99.26
80 0.0198 100.00 0.0144 98.61
90 0.4790 90.62 0.2952 98.69
100 0.0764 93.75 0.1370 97.35
110 0.0062 100.00 0.0285 97.26
120 0.0573 96.88 0.0516 97.49
130 0.0224 100.00 0.0350 96.76
140 0.0304 100.00 0.0194 98.12
150 0.0122 100.00 0.0286 97.51
160 0.0141 100.00 0.0266 97.51
170 0.1088 93.75 0.2379 95.89
180 0.0082 100.00 0.0209 98.02
190 0.0156 100.00 0.0217 97.93
200 0.0276 100.00 0.0340 96.83
210 0.0063 100.00 0.0181 98.24
220 0.0393 96.88 0.0842 98.06
230 0.0373 100.00 0.0187 98.18
240 0.0065 100.00 0.0146 98.58
250 0.0073 100.00 0.0104 98.97
260 0.0169 100.00 0.0135 98.69
270 0.2192 90.62 0.2381 97.99
280 0.0584 96.88 0.0713 96.51
290 0.0586 96.88 0.1154 96.94
300 0.0760 93.75 0.2117 97.45
310 0.0653 96.88 0.2068 98.07
320 0.0450 100.00 0.0338 97.01
330 0.0228 100.00 0.0173 98.34
340 0.2918 90.62 0.2470 96.31
350 0.0777 100.00 0.0243 97.67
360 0.0506 96.88 0.0906 97.86
370 0.0112 100.00 0.0296 97.21
380 0.0459 96.88 0.0821 96.98
390 0.0773 96.88 0.0882 96.93
400 0.0087 100.00 0.0240 97.73
410 0.0122 100.00 0.0241 97.70
420 0.2174 93.75 0.1577 97.92
430 0.2638 93.75 0.1409 96.63
440 0.0167 100.00 0.0214 97.94
450 0.0206 100.00 0.0258 97.59
460 0.1895 96.88 0.0958 97.21
470 0.0270 100.00 0.0308 97.16
480 0.0134 100.00 0.0108 98.93
490 0.1964 93.75 0.3843 98.88
500 0.0352 100.00 0.0118 98.85
510 0.0366 96.88 0.1165 99.08
520 0.0230 100.00 0.0168 98.43
530 0.0182 100.00 0.0198 98.10
540 0.0101 100.00 0.0348 96.78
550 0.0304 100.00 0.0178 98.29
560 0.0159 100.00 0.0122 98.83
570 0.0203 100.00 0.0138 98.66
580 0.1236 93.75 0.2475 98.19
590 0.1622 96.88 0.0873 97.64
600 0.0057 100.00 0.0099 99.02
610 0.2439 93.75 0.1604 97.96
620 0.0645 96.88 0.0596 98.05
630 0.0471 100.00 0.0338 96.97
640 0.0959 96.88 0.1055 98.07
650 0.0083 100.00 0.0240 97.72
660 0.1629 93.75 0.2529 97.83
670 0.0415 100.00 0.0229 97.81
680 0.0811 96.88 0.0970 97.95
690 0.0922 96.88 0.1040 97.91
700 0.0250 100.00 0.0209 98.04
710 0.0164 100.00 0.0163 98.50
720 0.0977 96.88 0.1391 97.92
730 0.0615 96.88 0.1391 98.08
740 0.0735 96.88 0.0516 98.32
750 0.0407 100.00 0.0342 96.81
760 0.0088 100.00 0.0361 97.00
770 0.0379 96.88 0.1239 98.78
780 0.1312 96.88 0.1210 98.04
790 0.0338 96.88 0.0875 98.46
800 0.0417 96.88 0.0865 97.43
810 0.0180 100.00 0.0231 97.86
820 0.0306 100.00 0.0273 97.53
830 0.0353 100.00 0.0254 97.58
840 0.0274 100.00 0.0106 98.96
850 0.0024 100.00 0.0131 98.73
860 0.0100 100.00 0.0151 98.52
870 0.0712 96.88 0.0547 96.71
880 0.0423 96.88 0.0760 98.16
890 0.0162 100.00 0.0127 98.77
900 0.0271 100.00 0.0388 96.42
910 0.0297 100.00 0.0408 96.48
920 0.0138 100.00 0.0413 96.68
930 0.0052 100.00 0.0229 97.79
940 0.1777 96.88 0.1301 97.34
950 0.0163 100.00 0.0173 98.31
960 0.0027 100.00 0.0174 98.32
970 0.0141 100.00 0.0200 98.12
980 0.1096 93.75 0.2182 98.70
990 0.0546 100.00 0.0273 97.44
1000 0.0636 96.88 0.0827 97.56
1010 0.0665 96.88 0.0847 98.37
1020 0.0315 100.00 0.0300 97.31
1030 0.0465 100.00 0.0274 97.44
1040 0.0042 100.00 0.0147 98.59
1050 0.1749 96.88 0.1212 98.58
1060 0.3268 90.62 0.3286 97.08
1070 0.0024 100.00 0.0118 98.85
1080 0.0020 100.00 0.0134 98.69
1090 0.0963 96.88 0.1133 97.14
1100 0.0058 100.00 0.0199 98.09
1110 0.0074 100.00 0.0205 98.04
1120 0.0325 100.00 0.0334 96.90
1130 0.0580 96.88 0.1190 98.06
1140 0.0161 100.00 0.0128 98.74
1150 0.2124 96.88 0.2710 98.07
1160 0.0046 100.00 0.0151 98.55
1170 0.0134 100.00 0.0213 97.94
1180 0.0116 100.00 0.0133 98.70
1190 0.0820 96.88 0.0511 97.09
1200 0.0648 96.88 0.1052 98.21
1210 0.0594 96.88 0.0818 98.21
1220 0.0181 100.00 0.0135 98.68
1230 0.0089 100.00 0.0167 98.42
1240 0.1730 96.88 0.1499 98.29
1250 0.0264 100.00 0.0137 98.65
1260 0.0995 96.88 0.0571 98.13
1270 0.0214 100.00 0.0194 98.17
1280 0.0373 96.88 0.1351 97.65
1290 0.0525 96.88 0.1259 98.00
1300 0.0322 100.00 0.0194 98.11
1310 0.0960 96.88 0.1095 97.27
1320 0.0116 100.00 0.0159 98.48
1330 0.1123 93.75 0.1130 97.30
1340 0.0012 100.00 0.0190 98.16
1350 0.0166 100.00 0.0194 98.11
1360 0.1401 96.88 0.0662 98.14
1370 0.1388 93.75 0.1722 98.09
1380 0.0205 100.00 0.0196 98.12
1390 0.0349 100.00 0.0316 97.15
1400 0.0472 96.88 0.0945 98.26
1410 0.0043 100.00 0.0103 98.99
1420 0.2241 90.62 0.2299 97.21
1430 0.1388 96.88 0.0704 96.16
1440 0.0284 100.00 0.0331 97.08
1450 0.0920 93.75 0.2543 95.65
1460 0.0022 100.00 0.0125 98.78
1470 0.0384 96.88 0.1317 98.85
1480 0.1031 96.88 0.0729 98.97
1490 0.0604 96.88 0.0956 98.38
1500 0.0148 100.00 0.0148 98.54
1510 0.0327 100.00 0.0231 97.84
1520 0.0546 96.88 0.0561 97.91
1530 0.0146 100.00 0.0131 98.73
1540 0.1170 96.88 0.1263 98.09
1550 0.0015 100.00 0.0102 99.00
1560 0.0354 96.88 0.1074 98.91
1570 0.0381 96.88 0.0671 97.85
1580 0.0144 100.00 0.0150 98.54
1590 0.1311 96.88 0.0912 97.02
1600 0.0037 100.00 0.0189 98.17
1610 0.0174 100.00 0.0192 98.14
1620 0.0359 96.88 0.0944 97.88
1630 0.0070 100.00 0.0192 98.14
1640 0.1782 93.75 0.1754 98.57
1650 0.2988 93.75 0.1369 97.76
1660 0.0523 96.88 0.0824 97.36
1670 0.0827 96.88 0.0642 96.91
1680 0.0071 100.00 0.0228 97.89
1690 0.0376 100.00 0.0153 98.51
1700 0.2519 96.88 0.2168 97.27
1710 0.0427 100.00 0.0329 96.90
1720 0.0495 96.88 0.0787 98.77
1730 0.0063 100.00 0.0275 97.40
1740 0.0194 100.00 0.0238 97.71
1750 0.0215 100.00 0.0143 98.62
1760 0.1238 96.88 0.1235 97.25
1770 0.1172 93.75 0.2256 97.97
1780 0.0381 96.88 0.0595 96.01
1790 0.0098 100.00 0.0380 96.41
1800 0.0305 100.00 0.0291 97.24
1810 0.0090 100.00 0.0534 95.61
1820 0.0008 100.00 0.0093 99.08
1830 0.1545 90.62 0.3719 98.33
1840 0.0047 100.00 0.0166 98.39
1850 0.2768 87.50 0.3373 97.56
1860 0.2351 96.88 0.1994 97.22
1870 0.0267 96.88 0.1273 98.79
