batch class_loss class_acc conf_loss conf
0 0.0573 96.88 0.0774 95.32
10 0.0292 100.00 0.0365 96.66
20 0.1277 93.75 0.1606 97.99
30 0.0247 100.00 0.0268 97.47
40 0.1953 93.75 0.2375 97.67
50 0.0580 100.00 0.0499 95.88
60 0.0326 96.88 0.0550 98.85
70 0.0024 100.00 0.0153 98.54
80 0.0377 96.88 0.1281 99.22
90 0.0965 96.88 0.1183 98.95
100 0.0170 100.00 0.0337 97.09
110 0.0772 96.88 0.1124 98.32
120 0.0127 100.00 0.0197 98.13
130 0.0071 100.00 0.0205 98.05
140 0.0804 96.88 0.1093 97.07
150 0.0648 96.88 0.1089 96.78
160 0.0171 100.00 0.0207 98.02
170 0.1286 96.88 0.0946 98.01
180 0.0190 100.00 0.0196 98.14
190 0.0031 100.00 0.0196 98.22
200 0.0187 100.00 0.0138 98.65
210 0.0421 100.00 0.0236 97.79
220 0.1260 90.62 0.2195 98.14
230 0.0228 100.00 0.0269 97.52
240 0.1193 96.88 0.0641 96.40
250 0.0121 100.00 0.0142 98.64
260 0.3202 93.75 0.1838 97.80
270 0.0631 96.88 0.0860 97.75
280 0.0199 100.00 0.0084 99.18
290 0.0138 100.00 0.0262 97.65
300 0.0088 100.00 0.0225 97.93
310 0.0646 96.88 0.0713 98.02
320 0.1206 96.88 0.1100 96.66
330 0.1604 96.88 0.0898 97.88
340 0.1067 93.75 0.1083 96.23
350 0.0118 100.00 0.0374 97.15
360 0.0048 100.00 0.0120 98.84
370 0.0368 100.00 0.0179 98.31
380 0.1013 93.75 0.1674 98.92
390 0.0524 96.88 0.0813 97.69
400 0.0245 100.00 0.0120 98.83
410 0.1983 96.88 0.1596 98.13
420 0.0828 96.88 0.1736 97.56
430 0.0053 100.00 0.0108 98.94
440 0.0532 96.88 0.0785 97.49
450 0.0906 96.88 0.0487 96.11
460 0.0376 100.00 0.0234 97.77
470 0.0685 96.88 0.1137 97.14
480 0.0440 96.88 0.0591 97.13
490 0.0102 100.00 0.0119 98.84
500 0.0062 100.00 0.0107 98.96
510 0.0212 100.00 0.0106 98.98
520 0.0486 96.88 0.0474 98.49
530 0.0016 100.00 0.0100 99.02
540 0.1412 93.75 0.2365 98.83
550 0.0099 100.00 0.0121 98.83
560 0.0753 96.88 0.0776 97.25
570 0.0964 96.88 0.0914 97.57
580 0.0342 100.00 0.0191 98.19
590 0.0854 96.88 0.0874 96.68
600 0.0407 100.00 0.0278 97.44
610 0.0344 100.00 0.0197 98.13
620 0.0012 100.00 0.0074 99.27
630 0.0194 100.00 0.0062 99.39
640 0.0015 100.00 0.0069 99.32
