batch class_loss class_acc conf_loss conf
0 0.0064 100.00 0.0148 98.54
10 0.0053 100.00 0.0144 98.63
20 0.0999 96.88 0.0935 98.23
30 0.0136 100.00 0.0136 98.68
40 0.0209 100.00 0.0195 98.13
50 0.0125 100.00 0.0284 97.50
60 0.0196 100.00 0.0163 98.43
70 0.1521 96.88 0.0822 97.06
80 0.0152 100.00 0.0387 96.45
90 0.0085 100.00 0.0128 98.75
100 0.0887 96.88 0.1221 98.37
110 0.0201 100.00 0.0188 98.21
120 0.0311 100.00 0.0184 98.24
130 0.0611 96.88 0.0908 97.77
140 0.0228 100.00 0.0085 99.16
150 0.0222 100.00 0.0251 97.69
160 0.0978 96.88 0.0711 97.42
170 0.0038 100.00 0.0132 98.71
180 0.0296 100.00 0.0234 97.73
190 0.0045 100.00 0.0138 98.65
200 0.0984 96.88 0.0892 94.62
210 0.1215 93.75 0.1484 96.02
220 0.1861 96.88 0.0669 95.94
230 0.0243 100.00 0.0241 97.69
240 0.1656 93.75 0.1885 98.20
250 0.1161 96.88 0.0354 96.65
260 0.0697 100.00 0.0299 97.19
270 0.0809 93.75 0.0937 97.25
280 0.0723 96.88 0.1483 97.82
290 0.0078 100.00 0.0176 98.29
300 0.0119 100.00 0.0301 97.11
310 0.2228 90.62 0.3331 97.36
320 0.0738 96.88 0.0915 98.13
330 0.0091 100.00 0.0190 98.16
340 0.0455 100.00 0.0298 97.29
350 0.0862 96.88 0.1128 98.53
360 0.0339 100.00 0.0522 95.70
370 0.1899 93.75 0.3403 97.60
380 0.1988 93.75 0.1839 97.75
390 0.0507 96.88 0.0828 96.86
400 0.0583 96.88 0.0839 95.83
410 0.0229 100.00 0.0205 98.03
420 0.2234 93.75 0.4359 98.42
430 0.0907 96.88 0.0746 98.31
440 0.1431 93.75 0.1458 97.19
450 0.0044 100.00 0.0168 98.38
460 0.0123 100.00 0.0106 98.96
470 0.0098 100.00 0.0107 98.95
480 0.0165 100.00 0.0090 99.11
490 0.4038 87.50 0.4553 98.55
500 0.0181 100.00 0.0286 97.32
510 0.0750 96.88 0.0840 98.03
520 0.0470 96.88 0.0766 96.78
530 0.0772 96.88 0.0465 96.28
540 0.0075 100.00 0.0161 98.47
550 0.2104 96.88 0.1121 97.89
560 0.0716 96.88 0.0989 97.53
570 0.0182 100.00 0.0245 97.67
580 0.0326 96.88 0.0855 97.97
590 0.1606 93.75 0.1687 96.94
600 0.0042 100.00 0.0215 97.91
610 0.0173 100.00 0.0269 97.52
620 0.0464 96.88 0.0614 98.14
630 0.0095 100.00 0.0200 98.09
640 0.0079 100.00 0.0290 97.31
650 0.0336 100.00 0.0286 97.59
660 0.0098 100.00 0.0217 97.93
670 0.0127 100.00 0.0206 98.04
680 0.1149 96.88 0.1006 98.13
690 0.1757 93.75 0.1495 97.46
700 0.0783 96.88 0.0538 97.14
710 0.0806 96.88 0.1289 97.75
720 0.0364 100.00 0.0224 97.88
730 0.0851 96.88 0.0486 97.30
740 0.0110 100.00 0.0114 98.88
750 0.0525 96.88 0.0673 97.79
760 0.0032 100.00 0.0277 97.40
770 0.0110 100.00 0.0171 98.32
780 0.0157 100.00 0.0091 99.10
790 0.2230 96.88 0.1172 97.64
800 0.0861 96.88 0.0565 97.31
810 0.0062 100.00 0.0163 98.41
820 0.3758 93.75 0.1558 97.51
830 0.0181 100.00 0.0288 97.26
840 0.0079 100.00 0.0152 98.51
850 0.0562 96.88 0.1280 98.12
860 0.1161 96.88 0.1617 95.99
870 0.0298 100.00 0.0346 96.72
880 0.1076 93.75 0.1444 96.63
890 0.0879 96.88 0.0639 97.68
900 0.0720 96.88 0.0773 97.83
910 0.0904 93.75 0.0999 96.93
920 0.1302 93.75 0.1622 97.50
930 0.0909 96.88 0.0605 97.25
940 0.1342 93.75 0.1831 97.54
950 0.0615 100.00 0.0455 95.86
960 0.0193 100.00 0.0199 98.07
970 0.0556 96.88 0.0513 96.83
980 0.0485 96.88 0.0706 96.55
990 0.0550 96.88 0.0893 97.03
1000 0.0228 100.00 0.0485 95.65
1010 0.0086 100.00 0.0148 98.56
1020 0.1696 93.75 0.1864 97.64
1030 0.0227 100.00 0.0169 98.39
1040 0.0824 96.88 0.1361 96.83
1050 0.0215 100.00 0.0216 97.96
1060 0.1949 93.75 0.1598 97.32
1070 0.0113 100.00 0.0211 97.97
1080 0.0106 100.00 0.0170 98.34
1090 0.0058 100.00 0.0175 98.33
1100 0.0174 100.00 0.0106 98.97
1110 0.1569 96.88 0.1120 98.07
1120 0.1047 96.88 0.1004 97.35
1130 0.0882 93.75 0.1911 96.50
1140 0.1096 96.88 0.0667 95.35
1150 0.0023 100.00 0.0204 98.03
1160 0.0782 96.88 0.0593 97.65
1170 0.1079 93.75 0.1840 98.24
1180 0.2495 93.75 0.1918 98.08
1190 0.0187 100.00 0.0220 97.97
1200 0.3518 87.50 0.2932 96.86
1210 0.0063 100.00 0.0224 97.87
1220 0.1378 96.88 0.1917 98.50
1230 0.0121 100.00 0.0214 97.97
1240 0.0035 100.00 0.0083 99.18
1250 0.0054 100.00 0.0171 98.34
1260 0.0077 100.00 0.0265 97.53
1270 0.0684 96.88 0.0960 98.31
1280 0.0387 96.88 0.0780 98.29
1290 0.0443 100.00 0.0194 98.12
1300 0.0772 93.75 0.1513 97.47
1310 0.0015 100.00 0.0097 99.05
1320 0.0026 100.00 0.0109 98.95
1330 0.1002 96.88 0.0726 98.06
1340 0.0144 100.00 0.0107 98.95
1350 0.1653 93.75 0.1927 98.57
1360 0.0055 100.00 0.0074 99.27
1370 0.3272 96.88 0.1933 98.77
1380 0.0650 100.00 0.0376 96.64
1390 0.0761 93.75 0.2062 98.98
1400 0.0085 100.00 0.0145 98.63
