batch class_loss class_acc conf_loss conf
0 0.1168 96.88 0.1114 96.63
10 0.1758 93.75 0.1733 97.23
20 0.1585 93.75 0.1413 94.49
30 0.0663 96.88 0.1491 97.36
40 0.1269 96.88 0.0859 97.37
50 0.0196 100.00 0.0268 97.50
60 0.1136 96.88 0.1147 98.19
70 0.1420 93.75 0.1134 96.16
80 0.0912 96.88 0.0924 96.58
90 0.0566 100.00 0.0535 95.71
100 0.0983 96.88 0.1131 96.81
110 0.1976 96.88 0.1017 96.47
120 0.2097 93.75 0.1961 97.17
130 0.0480 100.00 0.0597 94.83
140 0.0623 93.75 0.1027 95.66
150 0.0081 100.00 0.0320 96.98
160 0.0068 100.00 0.0179 98.26
170 0.3324 93.75 0.1855 98.04
180 0.0270 100.00 0.0250 97.62
190 0.0224 100.00 0.0313 97.05
200 0.2070 96.88 0.1350 96.86
210 0.0502 96.88 0.1321 97.17
220 0.0265 100.00 0.0386 96.44
230 0.1520 96.88 0.0629 97.22
240 0.0547 100.00 0.0445 95.97
250 0.0299 100.00 0.0314 97.10
260 0.0324 100.00 0.0331 97.01
270 0.0871 96.88 0.0803 97.81
280 0.1428 90.62 0.3353 97.17
290 0.1318 93.75 0.1352 95.35
300 0.0263 100.00 0.0298 97.15
310 0.0212 100.00 0.0646 94.62
320 0.1552 93.75 0.1410 95.87
330 0.1206 93.75 0.1574 95.88
340 0.0166 100.00 0.0429 96.17
350 0.1110 93.75 0.2140 97.95
360 0.0513 100.00 0.0205 98.04
370 0.2335 90.62 0.3770 97.89
380 0.2316 90.62 0.1856 96.31
390 0.1534 93.75 0.1535 96.63
400 0.0518 100.00 0.0620 94.72
410 0.1342 96.88 0.1100 95.83
420 0.0061 100.00 0.0235 97.75
430 0.0692 96.88 0.1218 97.63
440 0.1336 93.75 0.2303 96.99
450 0.0233 100.00 0.0287 97.22
460 0.1324 90.62 0.3197 97.58
470 0.0391 96.88 0.0796 96.69
480 0.0330 100.00 0.0298 97.16
490 0.0494 96.88 0.1070 97.44
500 0.0849 96.88 0.1246 96.21
510 0.0676 96.88 0.0599 97.10
520 0.0178 100.00 0.0278 97.38
530 0.0475 100.00 0.0240 97.75
540 0.1604 93.75 0.2380 97.94
550 0.0298 96.88 0.1480 98.67
560 0.1229 96.88 0.1308 97.75
570 0.4183 93.75 0.2434 98.60
580 0.1115 93.75 0.2233 97.22
590 0.0403 96.88 0.0987 97.29
600 0.0090 100.00 0.0270 97.44
610 0.0469 100.00 0.0193 98.13
620 0.0281 100.00 0.0236 97.74
630 0.2753 93.75 0.1715 96.79
640 0.0751 96.88 0.1548 97.67
650 0.1031 93.75 0.1279 97.72
660 0.0247 100.00 0.0248 97.67
670 0.0113 100.00 0.0189 98.17
680 0.0860 96.88 0.1275 97.15
690 0.1045 96.88 0.0786 97.72
700 0.0765 96.88 0.0904 98.12
710 0.0211 100.00 0.0278 97.37
720 0.0794 96.88 0.1131 96.80
730 0.1282 93.75 0.1585 96.75
740 0.0956 96.88 0.0988 95.24
750 0.0085 100.00 0.0290 97.23
760 0.0192 100.00 0.0201 98.05
770 0.0799 96.88 0.1231 96.57
780 0.0135 100.00 0.0165 98.39
790 0.2032 96.88 0.1100 97.01
800 0.2036 93.75 0.1147 96.15
810 0.0405 96.88 0.0608 97.08
820 0.0088 100.00 0.0284 97.27
830 0.0153 100.00 0.0298 97.16
840 0.1264 90.62 0.3133 96.57
850 0.1057 93.75 0.1874 95.10
860 0.1248 93.75 0.2262 97.15
870 0.1596 96.88 0.1128 94.14
880 0.0558 96.88 0.0486 97.26
890 0.1022 96.88 0.0639 97.13
900 0.0371 100.00 0.0296 97.19
910 0.0387 96.88 0.0533 97.57
920 0.1162 96.88 0.0849 96.48
930 0.0610 100.00 0.0238 97.71
940 0.2516 93.75 0.1591 96.85
950 0.1077 96.88 0.0911 96.76
960 0.1520 93.75 0.1934 98.57
970 0.0207 100.00 0.0180 98.27
980 0.0471 96.88 0.1432 98.69
990 0.0790 96.88 0.0743 98.14
1000 0.2175 90.62 0.2481 97.30
1010 0.0900 96.88 0.1255 98.50
1020 0.0285 100.00 0.0196 98.15
1030 0.0057 100.00 0.0172 98.34
1040 0.0692 96.88 0.1084 97.72
1050 0.0211 100.00 0.0304 97.12
1060 0.1329 93.75 0.1813 97.91
1070 0.0987 96.88 0.1188 97.46
1080 0.0874 96.88 0.0647 96.46
1090 0.0448 96.88 0.0877 97.25
1100 0.1205 93.75 0.1112 96.31
1110 0.0840 96.88 0.0872 96.56
1120 0.0735 96.88 0.1174 97.58
1130 0.1056 93.75 0.1662 96.12
1140 0.0155 100.00 0.0414 96.24
1150 0.1809 90.62 0.2674 96.74
1160 0.2940 93.75 0.2140 96.04
1170 0.0109 100.00 0.0209 97.96
1180 0.0147 100.00 0.0185 98.20
1190 0.0122 100.00 0.0318 97.14
1200 0.0801 96.88 0.1078 98.06
1210 0.0100 100.00 0.0171 98.33
1220 0.0042 100.00 0.0183 98.25
1230 0.1251 96.88 0.0890 98.03
1240 0.0104 100.00 0.0357 96.87
1250 0.0209 100.00 0.0458 96.07
1260 0.0154 100.00 0.0277 97.35
1270 0.0142 100.00 0.0225 97.86
1280 0.0038 100.00 0.0304 97.11
1290 0.1500 96.88 0.1158 98.38
1300 0.0397 100.00 0.0321 97.04
1310 0.0047 100.00 0.0207 98.01
1320 0.1070 96.88 0.1131 96.61
1330 0.0566 96.88 0.0819 97.98
1340 0.0824 96.88 0.1148 97.48
1350 0.1389 96.88 0.0874 97.59
1360 0.2323 90.62 0.2534 97.03
1370 0.0430 96.88 0.1338 97.81
1380 0.2487 87.50 0.3705 96.51
1390 0.0206 100.00 0.0313 97.04
1400 0.0992 93.75 0.2156 97.44
1410 0.0332 100.00 0.0257 97.54
1420 0.0367 100.00 0.0337 96.89
1430 0.0152 100.00 0.0145 98.59
1440 0.1620 96.88 0.0986 96.80
1450 0.0929 93.75 0.2002 97.14
1460 0.0076 100.00 0.0207 97.97
1470 0.0146 100.00 0.0211 97.97
1480 0.0340 96.88 0.1198 98.15
1490 0.0332 100.00 0.0247 97.68
1500 0.1541 96.88 0.0936 97.52
1510 0.2175 96.88 0.1542 98.12
1520 0.1493 96.88 0.0898 96.12
1530 0.0101 100.00 0.0190 98.15
1540 0.0382 96.88 0.0692 97.62
