batch class_loss class_acc conf_loss conf
0 0.7040 50.00 0.7016 52.72
10 0.6774 50.00 0.6885 51.55
20 0.6778 62.50 0.6899 51.93
30 0.6906 53.12 0.6982 51.54
40 0.7011 59.38 0.6832 53.39
50 0.7161 50.00 0.6913 54.79
60 0.6685 53.12 0.6821 55.19
70 0.6709 53.12 0.6728 53.51
80 0.6757 65.62 0.6699 53.63
90 0.7124 43.75 0.7058 53.98
100 0.7074 53.12 0.6948 52.93
110 0.7233 46.88 0.7015 51.84
120 0.6883 59.38 0.7026 50.27
130 0.6933 53.12 0.6948 51.61
140 0.7062 46.88 0.7018 53.15
150 0.7089 46.88 0.7175 52.52
160 0.6936 46.88 0.7032 52.79
170 0.7033 53.12 0.6978 53.64
180 0.7146 37.50 0.7048 54.09
190 0.7110 43.75 0.6983 52.11
200 0.6896 50.00 0.6926 50.40
210 0.6981 50.00 0.6992 50.97
220 0.6670 68.75 0.6950 47.99
230 0.6751 59.38 0.7029 46.97
240 0.6870 56.25 0.6809 48.05
250 0.6822 56.25 0.6971 51.61
260 0.6986 46.88 0.7080 55.53
270 0.6950 37.50 0.7173 54.16
280 0.6759 56.25 0.6956 51.39
290 0.6899 53.12 0.6973 51.04
300 0.6811 56.25 0.6926 51.95
310 0.6725 65.62 0.6827 52.62
