batch class_loss class_acc conf_loss conf
0 0.6899 53.12 0.6855 49.78
10 0.6616 62.50 0.6860 53.53
20 0.7218 43.75 0.6938 53.25
30 0.7245 43.75 0.7054 48.65
40 0.7562 25.00 0.6739 48.79
50 0.7059 50.00 0.6754 47.72
60 0.7426 40.62 0.6916 49.23
70 0.7232 37.50 0.7116 48.78
80 0.6910 53.12 0.6749 51.02
90 0.7043 59.38 0.6747 47.59
100 0.6692 62.50 0.7330 51.27
110 0.7172 34.38 0.7216 54.18
120 0.6897 43.75 0.6483 48.15
130 0.6848 56.25 0.7143 46.87
140 0.7039 53.12 0.7112 48.72
150 0.6923 50.00 0.7055 51.00
160 0.7111 53.12 0.7184 53.31
170 0.6792 62.50 0.6826 52.90
180 0.6960 56.25 0.6956 50.22
190 0.7118 43.75 0.6899 50.17
200 0.6988 46.88 0.6903 48.62
210 0.7185 37.50 0.6908 48.08
220 0.6975 43.75 0.6800 48.65
230 0.6894 50.00 0.6933 48.85
240 0.7103 43.75 0.7352 50.66
250 0.7163 40.62 0.7322 52.56
260 0.6899 50.00 0.6776 49.62
270 0.7009 34.38 0.6918 48.26
280 0.6913 46.88 0.6828 47.82
290 0.6744 62.50 0.7056 49.84
300 0.6987 46.88 0.6928 50.19
310 0.7083 40.62 0.7060 50.18
