batch class_loss class_acc conf_loss conf
0 0.6895 53.12 0.7002 53.13
10 0.6976 50.00 0.6934 54.23
20 0.6900 50.00 0.6873 54.19
30 0.6983 50.00 0.6924 54.46
40 0.6689 65.62 0.6799 54.73
50 0.7220 50.00 0.7077 55.28
60 0.7366 40.62 0.7167 54.17
70 0.7003 37.50 0.7085 51.86
80 0.6713 59.38 0.6903 51.23
90 0.6713 59.38 0.6917 51.85
100 0.6896 43.75 0.6925 52.25
110 0.6987 43.75 0.7096 52.10
120 0.7149 34.38 0.6995 52.17
130 0.6676 56.25 0.6722 52.18
140 0.6857 46.88 0.6842 52.90
150 0.6769 68.75 0.6835 52.76
160 0.6887 53.12 0.7006 53.63
170 0.6916 56.25 0.6835 54.15
180 0.6744 62.50 0.6779 52.93
190 0.6780 46.88 0.6780 51.63
200 0.6646 71.88 0.6909 50.75
210 0.7046 40.62 0.6958 52.03
220 0.6605 56.25 0.6936 51.54
230 0.6940 40.62 0.6848 52.24
240 0.7053 50.00 0.6990 52.62
250 0.6889 59.38 0.6911 52.22
260 0.6682 65.62 0.6914 51.73
270 0.6656 56.25 0.6732 51.63
280 0.7126 37.50 0.6927 52.48
290 0.6761 56.25 0.6866 52.85
300 0.7002 46.88 0.6953 52.57
310 0.6682 56.25 0.6751 51.98
