batch class_loss class_acc conf_loss conf
0 0.6922 50.00 0.7002 54.39
10 0.6949 50.00 0.6856 53.56
20 0.6782 56.25 0.6798 50.59
30 0.7044 43.75 0.6877 48.61
40 0.6892 59.38 0.7078 47.78
50 0.6874 43.75 0.6958 51.17
60 0.7222 40.62 0.7203 53.02
70 0.6893 59.38 0.6801 51.91
80 0.7299 46.88 0.7073 52.34
90 0.6986 53.12 0.6883 50.71
100 0.7016 46.88 0.6796 49.81
110 0.6921 56.25 0.7000 50.20
120 0.6970 53.12 0.7064 51.89
130 0.7110 34.38 0.6969 51.53
140 0.7044 50.00 0.6849 49.46
150 0.6877 37.50 0.6662 48.03
160 0.6981 56.25 0.6960 45.85
170 0.7103 59.38 0.7021 49.01
180 0.7129 37.50 0.6805 50.70
190 0.6785 59.38 0.6936 51.34
200 0.6944 43.75 0.6896 49.29
210 0.6862 53.12 0.7024 46.57
220 0.6891 56.25 0.6927 47.18
230 0.7043 53.12 0.6956 49.21
240 0.7068 40.62 0.6800 49.47
250 0.7046 50.00 0.6969 49.96
260 0.7123 43.75 0.7060 51.31
270 0.6943 56.25 0.6745 49.76
280 0.6955 43.75 0.7108 49.79
290 0.6882 59.38 0.6993 52.06
300 0.6953 43.75 0.7220 50.76
310 0.6947 65.62 0.6995 49.99
