batch class_loss class_acc conf_loss conf
0 0.6989 53.12 0.7154 48.67
10 0.7261 53.12 0.7603 54.49
20 0.7393 50.00 0.7173 54.28
30 0.7314 40.62 0.7492 53.91
40 0.6885 62.50 0.6615 53.09
50 0.6828 53.12 0.6826 54.15
60 0.6953 43.75 0.7101 50.93
70 0.6965 62.50 0.7247 48.79
80 0.6885 59.38 0.7325 47.91
90 0.7023 40.62 0.6881 48.87
100 0.6974 43.75 0.6580 49.65
110 0.6865 46.88 0.7211 48.62
120 0.7222 50.00 0.6812 48.66
130 0.6693 56.25 0.7182 48.08
140 0.6678 50.00 0.6857 48.98
150 0.6979 56.25 0.7014 50.60
160 0.7235 46.88 0.7135 51.32
170 0.6964 46.88 0.7513 48.16
180 0.6825 46.88 0.6787 52.55
190 0.7169 40.62 0.6884 51.86
200 0.7024 46.88 0.7046 47.49
210 0.7134 40.62 0.7042 49.25
220 0.6692 62.50 0.7024 49.96
230 0.6976 62.50 0.6946 52.07
240 0.7038 43.75 0.6926 52.15
250 0.6984 50.00 0.6955 49.07
260 0.6921 53.12 0.6995 48.51
270 0.6877 50.00 0.6889 48.46
280 0.6894 40.62 0.6860 49.19
290 0.6897 53.12 0.7024 48.88
300 0.6923 50.00 0.6753 50.85
310 0.7074 50.00 0.7078 53.59
